,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Eggerthella_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Subdoligranulum_unclassified,Coprobacillus_unclassified,Holdemania_filiformis,Holdemania_unclassified,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified
PSM7J18G,0.0,0.0010492441708005215,0.005018769041888046,0.0009638963989001233,0.0,0.0,0.0027637742235646482,0.006669074896297123,0.026079505290174956,0.05861002191944152,0.0,0.027916936134475656,0.0,0.0,0.07278351302951092,0.08223172474831475,0.000300637526519153,4.822149112372504e-05,0.0,0.0028586169350889655,0.005479006901860944,0.0,0.013007213807050453,0.0,0.00037745052122951147,0.0,0.0,0.004175213001367485,0.0014658479823893408,0.006435115316575156,0.002608227909276172,0.0,2.709791757837646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008763509218732897,0.0,0.0,0.10594581654027017,0.0,0.0,1.6642815520577668e-05,0.0024581225154463463,0.004987510420429526,0.0036720878860146368,0.0024476674133885475,0.003128315894294224,0.0,0.0003111993132918273,0.00025006897166816703,0.0,0.0,0.00021945045849889913,0.0,0.00023908044603599074,6.966511881370011e-05,0.001873063539069116,0.0004827483348116279,5.750306131789336e-05,0.009768265863430336,0.0,0.001881384946829405,0.0,0.004332039532234467,0.0,0.4647143506090737,0.0,0.0,0.000679261579612295,0.0,0.0,0.0,0.0037958421552702144,0.000749566806715248,0.0022443263468358487,0.0076898342482258865,0.03220832879034256,0.0,0.0,5.195545614436746e-05,7.649294056573197e-05,0.0,0.0,0.0,0.015307656313910812,0.0,0.0007091332997774344
PSM7J18I,0.0,0.0005240954829596798,0.0018276254429043916,0.0006930339415863261,0.0,0.0,0.0007559538608943249,0.0032717341563272334,0.03164810952579117,0.05317271914276032,0.0,0.008161191278384355,0.0,0.0,0.049354018773514925,0.07280881635129116,4.624969836048377e-05,5.42798657681282e-05,0.0,0.0017597247868498794,0.0038120932694796104,0.0,0.004515190332247668,0.0,0.0005186065077696445,0.0,0.0,0.0025555245417163133,0.0005481859851826132,0.00035586855815396414,2.073612849568943e-05,0.0,0.0,0.0,0.0,0.0,0.0008512993928990146,0.0,0.0,0.0,0.0019221577933994465,0.0,0.0,0.19190677036628337,0.0,0.0,0.0008208050862877064,4.198049543490065e-05,0.004793400056231501,0.0038831450038839584,0.006492237877547469,0.007182222388472664,0.0,0.0024847777503780788,0.010090871000747924,0.0,0.0,0.0,0.0,0.0009356669745236333,0.0001882515194804746,0.0,0.01302859085199263,0.18024879694878035,0.025218384976796883,0.0,0.0008042365130288959,0.0,0.0025965902079528747,0.0,0.28680301958689974,0.0,0.011750066223469191,0.0023023201491537528,0.0,0.0,0.0,0.0036956050182244144,0.0001748340245714991,0.00021905076915789567,0.0009518289570276265,0.0010436168199276636,0.0,0.0,1.2299370333227551e-05,0.0,0.0,0.0,0.0,0.0031534162466753586,0.0,0.0
PSM7J18K,0.0,0.00021547684823233768,0.0028959275282244173,0.0,0.0,0.0,0.0015760301927785982,0.0033121434213901828,0.03502342395964321,0.03289589500341713,0.0,0.023825742653154233,4.777081069301825e-06,0.0,0.11805183722472322,0.2650588841307806,0.0,5.3767572035333315e-05,0.0,0.0,0.00554344684084514,0.0,0.015365938639511701,0.0,2.581656577878008e-05,0.0,0.00011200730507171514,0.0034214064458476185,0.00034455967712623803,0.0,3.567564798563704e-05,0.00018000448029220284,0.0006637093485647005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035472367940134837,0.0,0.0,0.04023664236657002,0.0,0.0,2.7239526097295517e-05,0.0,0.0014758131303460108,0.0002323490920090207,6.921685549350092e-05,0.0013676681461388376,0.0,0.0004332914169879507,0.0007095489988254478,0.0,0.0,0.0,0.0,8.659729938393947e-05,0.0003339891147601234,0.0,0.0,0.0,0.00015815187540071574,0.0,0.003136204542008024,0.0,0.0,0.0,0.4363375684698012,0.0,0.002418321061316986,0.00014331243207905479,0.0,0.0,0.0,0.0030484892023738223,0.0,0.0,0.00016231911633351098,0.00024972953589945927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037850744472510634,0.0,3.384612757611719e-05
PSM7J18M,0.0,0.00017548571686774568,0.0009680018575607907,0.0005455624504235158,0.0,0.0,0.02673640134796482,0.006677757175278388,0.08350289708116505,0.07581508617147277,0.0,0.044900082819958415,0.0,0.0,0.1360196260961413,0.13163046144959892,0.0011521809912779755,0.001448060422886208,0.0,0.009256972651016021,0.007895239879169591,0.0,0.011982561005800021,5.994414176415506e-05,0.0014577647021600003,0.0,0.002340045426135625,0.01642611005077258,0.0029446422421413776,0.0004058612633778796,0.00017861939038324117,0.0,5.6911554491094944e-05,0.0,0.0,0.0,0.0006238032020684669,0.0,0.0,0.0,0.005553880331882307,0.0,0.0,0.16182593292745856,0.0,0.0,0.0003265085630661397,0.0,0.0019510655652444466,0.0038699857053944562,2.6080250548317046e-05,0.002298701152979572,0.0,0.00021076481547767844,0.0010479610753271426,0.0,0.0,2.466504315422232e-05,0.0,0.00037583864937458435,0.00019368124050610642,0.000584884998730862,0.003958233995040506,0.0,0.004388962474057478,0.0,0.0016905663184885824,0.0,0.0012815713815952073,0.0,0.21563312891336428,0.0,0.018446015347115496,0.0017500050290405608,0.0,0.00013818489340910618,0.0,0.007412249812813548,0.0005144278877534319,0.0003475345014926899,0.0012751018620793457,0.0010986052827872466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005753828919419403,0.0,0.0
PSM7J199,0.0,0.0,0.0,0.0,0.0,0.09425532457372629,0.0,0.0,0.0,0.007801000333942141,0.0,0.12487798467265691,0.2721317510570171,0.013263576530687335,0.08490484100021788,0.0,0.009216885988505012,0.0008145410555017642,0.0,0.011412695481043551,0.014075008255273582,0.051493422003159504,0.0,5.762626630092645e-05,0.0,0.0005193619072552921,0.0,0.08270115453602668,0.013129668012592377,0.0,1.0675369476610474e-05,0.004218014675627344,0.03233299939119301,0.00011867279660892226,0.00022117707245715294,0.00033819155924446584,0.0,0.001921877438881437,0.00013266478572875151,0.00042711842342826954,0.0,0.0,0.0,0.0,0.00029756296861503564,0.0,0.0,0.0,0.0005337684738305238,0.0024381300152212116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005430964665770766,2.0521584042416252e-05,0.0,0.0006524412704394459,0.0,0.0,5.130396010604062e-05,0.0,0.00040120733246562274,0.0019608477196892578,0.0,0.0,4.0110368810177216e-05,0.15247536943515275,4.456707645575247e-06,0.004746600931265338,0.010022617273079477,3.7311970986211367e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1089946932012821e-05,4.902378410132771e-05,0.0008211742947882018,0.0,0.0008225216715182595,9.01705965500108e-06,0.0009355976724792501,0.0,0.0,0.0027835766799352187,0.0
PSM7J19B,0.0,0.0,0.003868727992079145,0.0,0.00023617343638962304,0.058458851675596266,0.0,0.0,0.0,0.00029805511861321157,0.0,0.06635013853512085,0.2513269628470365,0.05872035168757336,0.06468607023371314,0.00012837953832272694,0.021969244803934876,0.010072616157906085,0.0,0.05490626921326424,0.010928354985268169,0.02874254425538371,0.001195089987943053,8.733301926716119e-05,0.0,0.001957382484689274,0.0,0.09806025878520269,0.018038260845263856,0.0008939158329274428,0.004706251646851221,0.0004022309344533252,0.012653930684531177,0.0002974313113327318,0.0004739687717084934,0.0011344559202804238,0.0006384043708429483,0.00046847926764027187,0.00036205774559043113,0.006519160365381391,0.0,0.00027734471690128476,0.0,0.0,0.0008534931211523567,0.0,0.0,0.0004448993524381383,0.0010503666988717574,0.025481654077404003,0.0,0.009693840377198797,0.0,0.0,0.00021908111690447868,0.0,0.0,0.003369058360414887,0.0010627180830252558,0.0,0.005048846605290684,0.0,0.0003702920016927635,0.0,0.0,0.004981350657542779,0.004489665759068661,0.00037303675372687425,0.0,0.0029089381103330433,0.10087612484928817,1.9213264238775463e-05,0.006070143884892087,0.03778213555681537,0.0,0.0005100248325202214,0.0,0.0,7.672829549900591e-05,0.0,0.0002743504419549821,0.0,6.537500299427494e-05,0.001546168725397041,0.0,0.002542513713779254,0.00035769109462707304,0.00023904294987982976,0.00013885950063478628,0.0,0.010295689641405634,0.0
PSM7J19F,0.0,0.0,0.0039041313190562965,0.0,0.0,0.009670747666317725,0.0,0.0,0.0,0.09150606771983055,0.0,0.022057888577745148,0.3058644411064933,0.004908747613788768,0.05229987197109073,0.0002696277989908604,0.0029938378531165306,0.00022595789262164104,0.0,0.0821171420745686,0.014199494137810137,0.01035404099843372,0.0271542396079172,0.00010026360364484255,0.0,0.0,0.0,0.1723898215557993,0.010041160189554494,0.0,0.0006372262709818788,0.00029120219187493777,0.0023255527943111974,0.0,0.0,0.00010036782776505548,0.0005614553355870758,0.005979025104255388,0.0,0.0,0.0,0.0,0.0,0.0002915148642355766,0.0,0.0,0.0,0.004686646013615006,0.0015320945671301305,0.0075594796631643195,0.0,0.006440633732678473,0.0,0.0,0.0,0.0,0.0,0.0001352829080363884,0.0,0.0,0.0022198695364152826,0.0,0.0,0.0,0.0,0.0,0.010982616667437925,0.0,0.001564612492636566,0.0,0.11067455101291254,0.0,0.0,0.022530128066429955,0.0,0.0015846235237174495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016589353214292713,0.0,0.0,0.0,0.0036739002375059254,0.0,0.004512800181099832,0.0,0.0
PSM7J19H,0.0,0.0,0.00684675703335949,0.0,0.0,0.02245226898605533,0.0,0.0,0.0,0.006090691206386876,0.0,0.033774373520551286,0.3837546377026329,0.0036794774423195386,0.08824061754710019,0.005464337822270781,0.008131006777770186,0.00048709221717832643,0.0,0.025329868183619184,0.009221385236621141,0.027494639035162596,0.007157680655690501,0.0,0.0,0.0,0.0,0.12776836554919063,0.009177611310495864,0.0010815807580120504,0.0038870817243107417,0.003186269750167828,0.0023642211669034365,0.0,0.0,0.0,0.0006445925200016266,0.0004726081975045216,0.0,0.0,0.0,0.0,0.0,0.0,0.0005022199710598559,0.0,0.0,0.0002773421544947079,0.00817145474382222,0.007158646257002087,0.0,0.01591439708336906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006305376564663051,0.0,0.0,0.0,0.0,0.0,0.014240580854250319,0.0,0.0,0.0,0.14312786374550102,0.0,0.0,0.011403536911773121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04446561853148e-05,0.0,0.0,0.0,0.003446874815261695,0.0038525346551628514,0.01412867839114085,0.0,0.00034772376120593745
PSM7J19J,0.0,0.0,0.011537194242850903,0.0,6.878188339092107e-05,0.054216177124012686,0.0,5.612695424915025e-05,0.0,0.004127733230344084,0.0,0.044608508049472334,0.41138245258151185,0.006654383573714494,0.09662190727592808,0.0,0.01532570506703363,0.0009903653806133986,0.0,0.023265267000256853,0.006951540058006446,0.01701373200422206,0.006441476108431183,0.0,0.0,0.0007075042792408544,0.0,0.12642157037359228,0.012993096970503706,0.0139781894639747,0.010550695646141936,0.000677390234894233,0.02130152665315558,2.6950312061178616e-05,7.475782215231287e-05,6.444639840716627e-05,0.0004972918451636611,0.0004838166891330718,2.2732002347255008e-05,5.858763491560569e-05,0.0,9.057648357952639e-05,0.0,0.0,0.0015242159099643977,0.0,0.0,7.72185028187683e-05,0.033410301862243134,0.011750804759753201,0.0,0.004775126596161527,0.0,0.0,0.0,0.0,5.964221234408659e-05,3.5152580949363416e-05,0.0,0.0,0.0010443831800055871,0.0010516480467351221,0.0,0.0,0.0,0.0,0.0007181672287954945,0.0,0.00019205026725335544,3.983959174261187e-05,0.03125626887693597,0.0,0.0,0.020975076351405823,0.0,7.991353402488617e-05,0.0,0.0,0.0,0.0,0.0,4.5229654154847597e-05,1.8279342093668974e-05,0.0006356758388343217,0.0,0.00010381728907045328,0.0,0.000916896486429229,0.0,0.003922090631790307,0.0,0.0001577179131928105
PSM7J1BJ,0.0,0.0,0.010352358899774558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040511598814978594,0.0003646055735036073,0.0,0.0,0.0,0.005088018082731242,0.0,0.0,0.0,0.0,0.004476158063798752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021171753974248116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002818203326993293,0.0,0.0,0.0,0.0,0.0,0.0,0.006545256207945724,0.0,0.0,0.0,0.010448276572570244,0.0,0.018068994884627616,0.5313081204849124,0.0,0.0,0.0,0.0,0.0,0.13021238541094565,0.0,0.2741492872132742,0.0,0.0
PSM7J1BL,0.0,0.0,0.018320733120098957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007344239671748291,0.00037223706862731524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02139255433553491,0.0,0.0,0.0,0.0,0.0,0.48294355750635787,0.0925664511245575,0.37706022717307525,0.0,0.0
PSM7J1BP,0.0,0.0,0.09669935441047484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006127490102804403,0.00018806647122503973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2305552702072682,0.0,0.0,0.0,0.0,0.0,0.6350451596589518,0.0,0.03138465914927579,0.0,0.0
PSM7J1BR,0.0,0.0,0.0012129619709359692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002942533452636875,0.0,0.0,0.0,0.0,0.5274051954396589,0.0,0.2220774629504846,0.0004066431782350273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026335371463544854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016068817718534864,0.003695838173181525,0.0,0.0,0.0,0.0,0.00043885553826904114,0.0005873959194917194,0.0,0.0,0.0,0.0,0.0,0.025039808519230128,0.12099123995471692,0.0,0.0,0.0,0.0,0.0,0.08033752494564546,0.0,0.013272401146679236,0.0,0.0
PSM7J1C8,0.0,0.0,0.00014528404933268223,0.006729139894521825,0.0,0.026019319192642304,0.00018918439034270739,0.02211012422275207,0.002293032168300868,0.0,0.07134783392022874,0.03490348770823051,7.095772940481787e-05,0.004406225068355222,0.2944604506826395,0.17318901856875762,0.0,0.0,0.04768946202740034,0.00742057026542972,0.0045258643640285826,0.0,0.010623882524426085,2.6840059973951018e-05,0.004170206403321127,0.0023431263693048814,0.040249440868305286,0.0791276480653098,0.01010055568703925,0.0,4.3465684168341736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004640179113391321,0.00033251248388781423,1.1083749462927142e-05,0.017793655792204474,0.0,0.0003266446165250881,0.0008902858759780595,0.0,0.0008800714401984991,0.0001498479461703581,0.00016799486931064078,0.0004689947321764072,0.0009171259359520105,0.0005413650963166962,0.0017919814940503085,0.0,0.0,0.003352290891483356,0.0,0.001318096872404963,0.0,0.00019733420612427145,0.010650722584400037,0.0,0.00860979138427555,0.0,0.0017330854920022056,0.0,0.0,0.0,0.0694353438168217,0.0,0.0,0.021949953176591732,0.0,5.433210521042717e-06,0.0,0.0025486103912107172,0.0,0.0,0.0,2.488410418637564e-05,0.0,0.0,0.008381705206602176,0.000695885603535151,0.0,0.0,0.0,0.0,0.0,0.0
PSM7J1CC,0.0,0.0,2.8987076265766254e-05,0.0020815795145696842,0.0,0.023251148750146444,0.011342620982888072,0.020377695015771056,0.0032362313858227067,0.0,0.1681535902195848,0.058418840633336876,1.2846545163237316e-05,0.00874509347069401,0.1586866746300607,0.12563921169646095,0.00032094403001831345,0.0,0.013791699528751391,0.0065552516182529426,0.006056432347512881,0.0,0.009693541822147378,0.0,0.011703312443240504,0.0011887995254903454,0.02152817450483431,0.04648912155653573,0.004912431030796902,0.0,0.00010716434255828735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01572955145683665,0.0023863830134854686,0.00036211885425945867,0.04385744639010434,0.0,0.005685529530748645,0.0026971156870919783,0.0,0.002291077020308631,0.002932965080345258,0.0007210535221109355,0.0008783962504777652,0.003813008323792669,0.0008884978073582595,0.0,0.0023232482829823793,0.0,0.0008822392340736054,0.0,0.00424122649590058,0.0,0.0019465260910587277,0.0014575887781365414,0.01908271934350421,0.009446383077169196,0.0,0.0005790827281274667,0.00020883870855108866,0.0010052147091404926,0.0,0.14250881168688642,0.0,0.0,0.018326859369968092,0.0,0.00015822112461730747,0.0,0.0023864928130167785,0.0,2.9536073922314853e-05,0.002454239123834876,0.00014647257476716732,0.0,0.0,0.00536480509979295,0.0013924776560698773,0.0,0.0006008230353267913,0.0001169365008448525,0.0007505895960332504,2.6132288451713514e-05,0.0
PSM7J1CG,0.0,0.0,0.0,0.0,0.0,0.00016314768917040617,0.013828472992672449,0.044402812305078705,0.018324611940781575,0.0,0.15167561043326175,0.12044857027801383,8.377556778588334e-05,0.003872170593036347,0.2744348892103895,0.14180088187821085,0.000512340988798293,0.0,0.001302979790162569,0.0037238845354705327,0.011719442338740841,0.0,0.020759827886893963,6.186842193911488e-05,0.00016292751685033813,0.0011546937325967546,0.0045492004772455215,0.00515247263423191,0.0,0.0,5.2401012176189834e-05,0.0007935010415251603,0.0036619060273713837,0.0002854534129681938,0.0,0.0001849447488571406,0.0,0.00039763121004285227,0.0003161674516176832,0.00026739928272261575,0.006387859522133595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004086398260462535,0.0033886721781669652,0.0,0.0,0.0,0.0,0.00036317424195220644,0.0003019663369732956,0.0,0.00023437343471241208,0.0,0.0,3.3466192650339726e-05,0.0,0.0,0.0,0.0,0.0009081007341205671,0.0010714685956110413,0.0002766465201654728,0.0,0.0,0.1441016826229217,0.0,0.0,0.015121655114591992,0.0004366017106948926,0.0,0.0,0.0,0.0,0.0,0.00015412062404761715,0.000305048749454248,0.00013496563220169902,0.00026949091976326197,0.0011988382827703933,0.0005994191413851966,0.0,0.0,0.0,0.00020982422102482735,0.0,0.0
PSM7J1CI,0.0,0.0,0.005367418837149232,0.006138502970431189,0.0,0.03298014913554736,0.00021711882995075393,0.021278068775115278,0.021401924957973585,0.0,0.041635261537679796,0.07897292525014714,6.880899047683571e-06,0.00028677470031038146,0.17937762797413626,0.09809938982304445,2.1807156981889473e-05,0.0,0.060201832648066354,0.00797400925639712,0.013307129458293283,0.0,0.04034461659630506,0.0,0.0020066818822752274,0.0017281642608220663,0.0181946849818556,0.06527146734642891,0.0,0.0,1.2279758300481452e-05,0.00026285034362151245,0.00046123195616549725,0.00027640042174618165,0.0,5.917573181007871e-05,0.00044577639830454646,0.0,7.833638915824374e-06,0.00012671440246272669,0.016840206469315423,0.0,0.0,0.0399528287905285,0.0,0.0,0.0,0.0,0.002880450201345692,0.0071624866087118535,0.0,0.0030666579155745445,0.0,0.0002514174652038228,0.0014680662768196274,0.002834612827689584,0.0,0.0012052159331981149,0.0,1.3550078124669186e-05,0.0,0.0,0.0,0.0002158485101265662,0.006068106080174118,0.0,0.0,3.9168194579121866e-05,0.0,0.0,0.1886562556899742,0.0,0.0,0.01437853837001029,0.0,0.0,0.0,0.00017795063537163206,0.0,0.0,0.0001285140222136593,3.810959472563209e-05,0.0,0.0,0.015895511960061146,0.0014822515148563903,0.0,0.0,0.0,0.0007795529321098742,0.0,0.0
PSM7J1CU,0.007741316009427051,0.0009090313175226073,0.004855756752490468,0.0,0.0,0.0,0.0,0.20925894803134423,0.017871455640639897,0.0,0.19277631009046203,0.023530770347629175,0.04218842627411924,0.0,0.009795238730227317,6.095604813669511e-05,0.0,0.0,0.0,0.0,0.0,0.011664761747619087,0.0,4.798884861682864e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.750925623206671e-05,0.0,0.0,0.0,9.699873656593025e-05,0.0,0.0,0.0013777904749691186,0.00017745663594903867,0.0003019213305531112,0.04161797159917835,0.0027136162333818185,0.0,0.0,0.0,0.0,0.00045497512646082644,0.02093181683126161,0.0002019615799235895,0.004090794084751573,0.0,0.0,0.0,0.0,0.0,0.003898328170618123,0.0,0.0026011998028985673,0.0,0.005990131450645714,0.0,0.0,0.006057315838709275,0.19002665116865097,0.0,0.0,0.0,1.9706059112867935e-05,0.0015263516978148326,0.0,0.1925731232633397,0.0,0.0,0.0010966983467943755,0.0009025987697292877,0.0,0.0,0.0,0.00012160578447370832,0.0,0.00014110763572012166,0.0003659404966866252,0.0,0.0,0.0,0.0,0.0,0.0011923697322283509,0.0007662900188708489,0.0,0.0,0.0
PSM7J4EF,0.0005382366993332657,0.0,0.001385849520845546,0.0,0.0,0.0,0.0,0.30623632284380486,0.0,0.07529922216049702,0.0,0.04314855680745121,0.0,0.0,0.02061320720936394,0.0008168184389805727,0.0004194583667109654,0.0,0.0012697311681097053,0.0,0.0,0.0,0.011796601568774288,0.0,0.0,0.0,0.0,0.01795660345122159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104244611750357,0.0,0.00364447936520603,0.09466755878299779,0.0,0.0,0.0,0.0,0.007456025928665476,0.007001373981918273,0.0,0.004141384069380459,0.004551430199570105,0.016905502168395134,0.0,0.0014115285574417536,0.0,0.001347382119410589,0.0,0.0,0.0,0.002645452304002962,0.0,0.0,0.0,0.0001397512509578485,0.0,0.0,0.0,0.0,0.0846894626942936,0.0,0.0,0.07699096936828545,0.0,0.0,0.0,0.0906210132272615,0.0,0.0,0.0033182226014398667,0.003686322894958416,0.02755422010924332,0.022842884195729496,0.0,0.0007099077089286315,0.0,0.04657655473266689,6.476027954342466e-05,0.013448960612859362,0.0,0.0
PSMA263M,0.0,0.0,0.007445277599602536,0.0,0.00013638047073816825,0.0,0.0,0.0,0.0,0.0,0.0,0.13618759882050918,0.0,0.0,0.0,0.0,0.056157662569420716,0.0,0.0,0.0,0.41678672855712207,0.0,0.20268941445139746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052253534456936975,0.0057517989258615105,0.0014899619125390143,0.0004794395373940706,0.0009547686896577019,0.0,0.026853567635122588,0.003735813111116779,0.006040685224388032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027957785712343444,0.0,0.0006985546831936469,0.0,0.0,0.0,0.0184445628141678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2225760900794064e-05,0.0,7.5884033177342456e-06,0.0,0.0,2.6664806102593948e-05,0.0,0.0,8.610729875817888e-05,0.0013077348384228685,0.0,0.0,0.0,0.032922182399499504,0.0,0.011997265645337842,0.0,0.0,0.0,0.0,0.00947243523034282,7.936205136463732e-05,0.027053079405684684,0.0,0.0,0.0,0.0
PSMA263S,0.0,0.0,0.00047583034855803026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20803093991705554,0.0,0.0,0.0,0.0,0.10206405345204426,0.0,0.0,0.0,0.30164973263535516,0.0,0.15237716367760734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005039444016486081,0.020086085230563353,0.0,0.0006989354412982588,0.00047803930987228997,0.0,0.045396062747353465,0.0006397955224755789,0.007902157472434172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029276770000538186,0.0,0.0,0.0,0.0,0.0,0.01414418010986972,0.0,0.0,0.0,0.0,0.0,0.00016587291323440936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002679871703526868,0.0,0.0,0.0,0.0,6.657006142518972e-05,0.02062276242259599,0.0,0.0,0.0,0.003983962137599815,0.0036341429912870537,0.003774211220077611,0.06067574938008513,0.0,0.0,0.0,0.0,0.0,0.04495778474113785,0.0,0.004476359696014793,0.0,0.0
