,Roseburia_inulinivorans,Clostridium_bolteae,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_5_1_63FAA,Barnesiella_intestinihominis,Flavonifractor_plautii,Bacteroides_caccae,Ruminococcaceae_bacterium_D16,Parabacteroides_distasonis,Eubacterium_ventriosum,Dorea_formicigenerans,Coprococcus_comes,Eubacterium_ramulus,Eubacterium_rectale,Parabacteroides_unclassified,Ruminococcus_gnavus,Ruminococcus_torques,Dorea_unclassified,Bacteroides_thetaiotaomicron,Roseburia_intestinalis,Clostridium_symbiosum,Lachnospiraceae_bacterium_7_1_58FAA,Escherichia_unclassified,Escherichia_coli,Odoribacter_splanchnicus,C2likevirus_unclassified,Bifidobacterium_longum,Clostridium_hathewayi,Dialister_invisus,Bifidobacterium_adolescentis,Burkholderiales_bacterium_1_1_47,Alistipes_onderdonkii,Anaerostipes_hadrus,Subdoligranulum_unclassified,Oscillibacter_unclassified,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Bacteroides_faecis,Veillonella_parvula,Bacteroides_cellulosilyticus,Dorea_longicatena,Parasutterella_excrementihominis,Faecalibacterium_prausnitzii,Bifidobacterium_bifidum,Veillonella_dispar,Coprococcus_catus,Veillonella_unclassified,Roseburia_unclassified,Peptostreptococcaceae_noname_unclassified,Bacteroides_uniformis,Bacteroides_ovatus,Bacteroides_dorei,Streptococcus_parasanguinis,Prevotella_copri,Eubacterium_hallii,Lachnospiraceae_bacterium_2_1_58FAA,Ruminococcus_bromii,Clostridium_clostridioforme,Haemophilus_parainfluenzae,Lachnospiraceae_bacterium_1_1_57FAA,Bacteroides_stercoris,Clostridium_leptum,Alistipes_putredinis,Collinsella_aerofaciens,Eubacterium_siraeum,Clostridiales_bacterium_1_7_47FAA,Ruminococcus_obeum,Alistipes_finegoldii,Veillonella_atypica,Bilophila_wadsworthia,Parabacteroides_merdae,Eubacterium_eligens,Bacteroides_fragilis,Holdemania_filiformis,Clostridium_asparagiforme,Bacteroides_xylanisolvens,Clostridium_bartlettii,Bacteroides_vulgatus,Bacteroides_massiliensis,Streptococcus_salivarius,Roseburia_hominis,Bilophila_unclassified,Akkermansia_muciniphila,Alistipes_shahii
MSM79HCR,0.0018811441543673077,0.0,0.0,0.00012749788012257008,0.0,0.0,0.0,0.0,0.0,0.0031213962959363898,0.00015191662639408272,0.001813191987488795,0.0,0.0254550418356172,0.0,0.0,0.0,0.000904694533993747,0.11032269473274632,0.00870808519700574,0.0,0.0,0.0,0.0012877886353353468,0.0,0.014742918138254736,0.0,0.0,0.0017749626388178202,0.0,0.0,0.0,3.612773526236091e-05,0.0014073804459683698,0.0003984058561757861,0.0,0.0,0.0,0.0021575563560145123,0.0,0.00025499576024514016,0.0,0.03712650201559737,1.9615058480395396e-05,0.0,3.7228580381158616e-05,6.134709616572642e-05,0.008006446549015679,0.0,0.0,0.0,0.6946252638150308,6.11469425077632e-05,0.0,0.00010868343627402755,0.0,0.0,0.0,0.00221960398998311,0.0,0.0,0.00011378735455208963,0.055893209216715665,0.0,0.0,0.0,0.0,0.0,0.00043743581947861367,0.0,0.0,0.013184922064669046,2.2417209691880453e-05,0.0,0.0,0.0,0.0,8.126238513306664e-05,0.0,0.0,0.00021766710303499997,0.00023317901152714938,0.0011451791540365538,0.01185930438797865
MSM79HES,0.0018858018734577305,0.010103147614940678,0.0,0.0008797651085941686,0.0,0.005748517151664124,0.08852731653245403,0.00012801333428690204,0.0,0.0,0.0024179933626827846,0.002239471365888126,0.014693557739837498,0.03563266399558572,0.0,0.000494854266724708,0.020132273914137234,0.00015979895810643894,0.013431712016152323,0.0004077703658492645,0.004456845191929108,0.0029279784571846013,0.0,0.03861104226040198,0.003790653350231964,0.0,0.003855422001508075,0.0021799277486645413,0.0031104192295186555,0.02328873875624378,0.0022772440078928495,0.017231944595480584,0.0008727983965241331,0.10172792964665817,0.019671817788258324,8.817244963638662e-06,0.00915001431985895,0.0,0.0,0.0,0.0,0.0007579565022446419,0.0017158794118745213,0.020985804997592672,0.0,0.0,0.0,0.0,0.0006886159461725699,0.11012303540080311,0.023140587269879432,0.0,0.0,0.0,0.018123683740445127,0.0,0.021509614661358468,0.0011225114822844674,0.0,0.0,0.0,0.0014178347611283157,0.0,0.014966674623958108,0.0,7.423902549631565e-05,0.0008780234305766597,0.011460567919836658,0.0,0.0,0.07026397198597993,0.0,0.03496179139421652,0.0002582037660956902,0.0003590033813590161,0.01490147055317762,0.002134099845828839,0.14166700139541066,0.0,0.0,0.0004494617833933831,0.0,0.07560961724121902,0.0
MSM79HEU,0.0020280026175605436,0.0007710668219942791,0.0013154870522412408,3.449201302307696e-05,0.0,0.004035565523700005,0.026112476538245305,0.0,0.0,0.0,0.0006408701185151954,6.142559109356608e-05,0.0014234342781838335,0.020317073152556146,0.0,0.0,0.0005215320117285619,0.0,0.011135277994446996,0.002231760990789461,0.00018619299622642471,0.0006425734278002857,0.0,0.0008531450381695641,0.005216704056079754,0.00016788242141170485,0.00011018281937927363,0.003260346885323318,0.006358666474902429,0.0006061651918314821,0.001364776564678539,0.05045106291289946,5.823188618402191e-05,0.03383485500952309,0.0062753107767633265,0.0,0.00025847718401244093,0.0,1.4052301601994319e-05,0.0,0.0,0.00039559358146220365,0.0027761812210364226,0.0009937745110198254,0.0,0.0,0.00013136772861258324,0.0,0.0,0.1381128333815405,0.01651326414845873,1.9375143117901255e-05,0.0,0.0,0.001717574500352851,0.0,0.002104970905880558,0.0002556028495938512,0.0,0.0,0.0,0.0,0.0,0.000672700710780319,0.0,0.0,0.00015414949030066494,0.0334651304378282,2.4485070973171916e-05,0.0,0.05774090728259465,0.0,0.005690969235147063,0.0,6.0148109129748404e-05,0.020290991229128204,0.0002517704037023982,0.13013815222240874,0.0,0.0,0.00043572780649214196,0.0,0.40572401343527775,0.0
MSM79HEW,0.0006417427141595524,0.0029856064948948755,0.002327027459729689,0.0003662674496072385,0.0,0.004026153107230838,0.04188287911418227,0.0,2.189754633861663e-05,0.0,0.0018663526641153956,7.509205749138816e-05,0.0028725036022496627,0.0203557318376896,0.0,0.0,0.0016144275909083863,0.0,0.00738122905143341,0.0017792789303255191,0.0007883116681901987,0.0017142060331871772,0.0,0.005802126747542981,0.004671201111403766,0.0,0.0006188122646917558,0.0026911258127656494,0.015442934684370625,0.002972798496093044,0.0014075370941336264,0.050807885182488154,0.0008057677310733412,0.07623744377133589,0.022970526109208845,0.0,0.0002154635927469542,0.0,0.0,0.0,0.0,0.0003797984805994969,0.0022654664332305593,0.0019184109818260692,0.0,0.0,0.0,0.0,0.0,0.07685739222946976,0.010077416089532042,0.0,0.0,0.0,0.0018522018912456293,0.0,0.006280257606040417,0.00027330616798103584,0.0,0.0,0.0,0.00032536448569170937,0.0,0.0018865975654473242,0.0,3.243315825625293e-05,0.0003933295115917553,0.031961637977782245,0.0,0.0,0.05351305847781065,0.0,0.015656435761172136,0.0,0.00011413579577439328,0.0030100862990564427,0.00024851649288071514,0.057497585588935536,0.0,0.0,0.0025173915064375684,0.0,0.45608663991447557,0.0
MSM79HEY,0.0013433372218390578,0.001766691982661064,0.0,4.250464881379782e-05,0.0,0.0009614297802583671,0.04262951943630801,0.0,5.297221158137489e-05,0.0,0.0005043462060741682,0.0,0.0008781122099467435,0.08614338932704041,0.0,0.0,0.0017543212266630185,0.0,0.013366020324623442,0.0038864263095740458,0.0,0.00020607353367684564,0.00010224376965906093,0.0,0.00536076666544369,0.0,0.0002177041589741535,3.954412601084673e-05,0.007643752678347974,0.00023261250594615722,0.007836292393497044,0.006215723357753065,6.904362108310939e-05,0.008808718401309229,0.006365229759302095,0.0,0.0,0.0,0.000596122412965652,0.0,0.0,0.0016740699121115942,0.02309673011313744,8.331757031162359e-05,0.00010224376965906093,0.0,0.00033961425868138953,0.0,0.0006224499193204672,0.1414019703759515,0.0815192641747453,0.0,3.097975647373821e-05,0.0,0.0007626518206316509,0.0,0.0005483311162894415,0.00014020190131118384,9.272780350671813e-05,0.0001640975496492891,0.0,2.5904574525822053e-05,0.0,7.845385427820394e-05,0.0,0.0,4.155305219856354e-05,0.003827215853515024,0.0009609011154721258,0.0,0.06704061594099849,0.0,0.0069421087740485655,0.0,0.0,0.01913174421632794,0.0,0.44997514746839884,0.0,5.6038467341574236e-06,0.0011812485983774858,0.0,0.0027028515861370985,0.0
MSM79HFW,0.0,0.0,0.0,3.499520013202401e-05,0.03118244238009602,0.0,0.020405885382247056,9.577633720343413e-05,0.0030345136170621383,0.00018651827719489287,0.00042424005774085245,0.0002696472262804376,4.002959734399939e-05,0.01821530864415825,0.01405665096671478,0.0,0.005450287537754912,0.0,0.010374541961946347,0.0033191412448026,0.0,0.00013531477384382616,9.6635868434747e-05,0.0,0.00878809288929459,0.0008285881069856071,0.0,0.0,0.0,0.0,0.00011812414921756876,0.00875064188564453,2.0997120079214403e-05,0.07824939028538158,0.00107588752125191,0.0006075657903622975,0.0,0.00017792296488176418,0.00012721062223430482,0.003361749435840538,0.0009061914981555692,0.00014648867985089347,0.1470043985896812,0.0,0.0,0.00027173465927076893,0.0006259843167475734,0.0,0.0,0.30909848189593936,0.007471413833099175,0.0016057271302683438,1.4857611284122474e-05,0.0,0.0,0.0,0.001610761527480319,0.0,0.00019376289757310134,0.0,0.0,0.0,0.08254238041526167,0.0,0.02071752684868592,0.0,0.0012587220931697476,0.00016196024201452517,0.0006436661020774381,0.0,0.0008843348468450419,0.0055246983843514254,0.0,0.0,0.0,0.0065057918898071155,0.0,0.03301164763050571,0.020566740512678462,0.0,0.008425125129328756,0.0002668230522346953,0.0,0.018787756444212624
MSM79HFY,3.443492291496542e-05,0.0,0.0021410557513114555,0.00014031645459907678,0.06873526852915092,0.0,0.014624652312691592,0.0,0.004550914727418304,1.2883814696075498e-05,0.00035934130443236024,0.0002712628621464623,0.0,0.020351273693920858,0.019008897328177937,0.0,0.001888767234444668,0.0,0.00964107566266144,0.0033992188191773014,0.0,1.932572204411325e-05,0.0,0.0,0.00926475114794789,0.0008943709910839318,0.0,0.0,0.0,0.0,0.0008225730055503475,0.013982569838474446,0.0003143650785842422,0.04258440421258576,0.0004990721310907064,0.0005200376113688656,0.0,0.00013586568224952344,0.0007185654832765744,0.002646452664162053,0.0016466686437465949,0.0010172357330492337,0.11034073707601125,0.0,0.0001297751516659241,0.00012567575608080919,0.0005302275375375799,0.0,0.0,0.3023690758463144,0.0038229791970900385,0.0011490020197136423,0.0,0.0,0.00013305466813401604,0.0,0.0018023285503928161,0.0,0.00025381114951268733,0.0,0.0,0.001117260985326038,0.10741669676794284,0.0,0.031275694425899565,0.0,0.001276200408440351,0.00010494452697894223,0.00048478280933687715,0.0,0.0011976091387942906,0.005660796800691135,0.0,0.0,0.0,0.01134923524018476,0.0,0.028591410196766306,0.016892789327141607,0.0,0.013250652038149213,0.00017147186104595028,0.0,0.018200145142028834
MSM9VZF7,0.0,0.0,0.0,0.0005892729870166859,0.12462224620773933,0.0,0.0543856850229084,3.0048939948219286e-05,0.051225719189397875,0.0,2.8480119790280128e-05,0.0,0.0,0.007959348732067481,0.0074543093196847605,2.4377051684900785e-05,0.009331583656369496,0.0016555879805205636,0.00047100808280281075,0.0,0.0,0.0005675508617529128,0.0,0.0,0.0,0.0,0.0038048715968972127,0.0,0.0,0.0,1.6653629368892615e-05,0.007148027353465561,0.0002273582444274905,0.0793731284277212,0.002061067652110993,0.0001273157897404472,0.0,0.01523529526764193,0.0,0.08309171491593179,0.0,0.0,0.008221100341495946,0.0,0.0,0.0,0.0,0.0,0.0,0.00473433720123932,0.05219766361647803,0.0012100430556658427,0.0,0.0,0.00030085143490325575,0.0,0.16796512681738768,0.0,0.0,0.0,3.62035421062883e-06,0.006634419769451018,0.08269106238328884,0.0,0.1493154754937017,0.0,0.00018536213558419608,0.0018220035957358023,0.0,0.0,0.0,0.001033852484081906,0.0,0.0,0.0,0.0,0.0,0.006535342742553476,0.0,0.0,0.000622942281175534,0.0005002122734352166,0.0,0.0247933924191231
MSM9VZFF,0.0,0.0,0.0,0.0005006414357148035,0.04847820548465211,3.915896510687015e-05,0.024223142497456735,0.00035373598479872693,0.012902285685060579,0.0,0.0,0.0,0.0,0.004854287710884375,0.0024117175964606936,0.0,0.008306684470942799,0.0005071679298992818,6.751954892669428e-05,0.0,4.509214163821411e-06,0.0007135238096594248,0.0,0.00048319789671265215,0.0,0.0,0.028061077068521893,2.0291463737196344e-05,0.0,0.0,0.0007622945207470721,0.005884643147317568,0.00015212664626365916,0.16346257334444492,0.004410842096931727,0.0004023880323557474,7.523267841744142e-05,0.00450161969786129,0.0,0.024850516583881044,0.0,0.0001741980629602587,0.0033794186887228933,0.0,0.0,0.0,0.0,0.0,0.0,0.003160721801777555,0.06644991586162359,0.0011684797860828798,0.0,0.0,0.0004084398724177183,0.0,0.08761450585717251,0.0,0.0,0.0,0.0,0.010501247806356303,0.030998355442129033,0.0,0.3547375049972178,0.0,0.0008884338538034448,0.00044178432452387134,0.0,9.504948803213026e-05,0.0,0.0016665106241238918,0.002261726893748318,0.0,0.0,4.2956198086930275e-05,0.0,0.006043414951296332,0.0,3.180182620800363e-05,0.0008503428604722165,0.00172133317527351,0.04664995646828378,0.013154920341765203
MSM9VZFH,0.0,0.00028699222123753704,0.0,0.0007558475932710635,0.08354256797754993,0.0005425471320214923,0.02349302322698921,0.0010896014053266522,0.020913811627410406,1.2507317062177705e-05,0.0,0.0,0.0,0.10854345532099016,0.004975996655701168,0.0010839674787220675,0.018898330723886327,0.0006516199510862492,0.0009576548442472821,3.493034494842422e-05,0.0,0.0025425910766490077,0.0,0.0008619907705014363,0.0,0.0,0.02144779519099293,0.0,0.0,0.0,0.0006015906828375384,0.006853559035945015,9.352318163610356e-05,0.156223150818525,0.02368266119649953,0.0020580733886547365,0.000451840913687681,0.010000783115798037,0.0,0.01587922213502156,0.0,0.0001709333331830953,0.017071022968955376,0.0,0.0,0.0,0.0,0.0,0.0,0.003419342734854456,0.06635007755099971,0.0039483684430249456,0.0,0.0,0.0002539774113346716,0.0,0.2426577260007403,0.0,0.0,0.005279439942624092,0.0,0.007811439237256481,0.043095707454980696,0.0,0.001647247460648431,0.0,0.0011902233344845323,0.0004792217969859619,0.0,0.0002234415291378233,0.0,0.001447468423249863,0.004158288548311765,7.064943962149029e-05,0.0,0.0,0.0,0.011937501725390022,0.0,0.0,0.0013342264984977134,0.0021467513934108973,0.03419872323955287,0.021498725887498373
MSM9VZFL,0.004111259084848266,0.0,0.0005256482793233686,0.00042403710011198456,0.021754902916331836,8.573759201119764e-05,0.04714849710494078,0.0002665144959216002,5.10583537330835e-05,0.010185888805622767,0.0004272724809425958,0.002252229480709244,0.0005240305889080629,0.12470472094638123,0.0,0.0,0.0009961939788753894,0.00014811977865142046,0.020880743458161065,0.018499503166831195,0.0,0.0005588109328371337,0.0,0.0,0.006838786230704491,0.0,0.00022041031908539018,0.0,0.0,0.0001131372234204365,0.0,0.0,0.0003424448397900075,0.01965625291942567,0.006262281808949952,6.561756747083404e-05,0.0,0.0,0.0,0.04891521724975643,3.103943484367651e-05,0.0001214278867988778,0.09735230587613909,0.0,0.0,0.0,0.0,0.0,0.0,0.09098244765457131,0.018244615820769607,1.6884643709752364e-05,0.0,0.0,0.0018462902921184906,0.0,0.0,0.0,0.0,0.0001232477885160966,0.0,0.0,0.12681277376882635,0.0002374971740970557,0.0,0.0,0.001946789309169352,0.0021359579821091526,0.0,0.0,0.09364506497251339,0.0031231535580494045,0.00012072014724218158,0.00019240405377041168,0.0,0.0,3.7206879552029167e-05,0.17160662136863886,0.0,0.0,0.0,0.0,0.0,0.02091987134508127
MSM9VZFN,0.0025324344253310704,4.525540656792961e-05,0.0023855619475934087,0.0008012075304996527,0.02711089484470337,0.0,0.12278020154848224,0.00020748981130571395,8.511337932500523e-05,0.01440450527952064,0.0008819614440543529,0.0048557182904915485,0.0002071784208935493,0.0478881087059777,0.0,2.4599842561007606e-05,0.005043901896243054,4.515160976387472e-05,0.03490862974932656,0.004307878758689868,0.0,0.00026219072704263804,0.0003634964078002052,0.003365196184263408,0.011411732028206159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000589046863011469,0.027117018856142608,0.0027997111957723977,0.00020842398254220792,0.0,0.0,0.0,0.02847218992988318,0.0003023600902118783,0.0,0.08120324991945367,0.0,0.0,0.00013441686125107533,0.0,0.00020904676336653722,0.0,0.06027895598683358,0.05256674964875161,0.00011479926528470217,0.0,0.0,0.000616137828869794,0.0,0.0,0.0,0.0,0.005614161537720589,0.0,1.1002461229817748e-05,0.08948550830540507,0.0,0.0,0.0,0.0002399782109748928,0.002122021862098057,0.0,0.0,0.07907904832447046,0.008435877655952622,0.00046002743557124775,0.00011147776755494586,0.0,0.0,0.0,0.22786201003756612,0.0,0.0,0.0,0.0,0.0,0.020385173332359025
MSM9VZFR,0.0031527724638901354,0.0,0.0,8.270126194026113e-05,0.02583327382963327,9.474410034135587e-05,0.07610125362750542,0.0004727613375863381,0.00015517143992914973,0.002981401807704646,0.00037215567873117504,0.0016296198406295528,0.0,0.031627477707427236,0.0,0.0,0.002018933899737509,0.0,0.04086156384249673,0.006164867523448899,0.0,0.0008661252007583791,0.0,0.00046039877781176296,0.0050216504656741805,0.0,0.0001346026982352446,0.0,0.0,0.00010731980769825122,0.0,0.0,0.0,0.02187565609490183,0.00996955186786555,2.930779256903584e-05,0.0,0.0,0.0,0.026947609390003593,0.0,2.9094644986715576e-05,0.08442114978200331,0.0,0.0,0.0,3.30378752596404e-05,0.0,0.0,0.06662844220023723,0.07943669356944402,3.708767932372535e-05,0.0,0.0,0.0001883158889799503,0.0,0.0,0.0,0.0,0.0003518000846195902,0.0,0.0,0.0844882912704342,0.0008793403508622354,0.0,0.0,0.00020654000726833257,0.0018634427384348787,0.0,0.0,0.04077310759583382,0.013995909697895274,0.0,0.0,0.0,0.0,0.0,0.3190787335196954,0.0,0.0,0.0015878429144947817,0.0,0.0,0.020886118443980018
MSM9VZFT,0.004175044127918425,0.0,0.003109925536621095,0.002059266068169356,0.010165094485400922,9.779223542895692e-05,0.03366580485879508,0.0030017580527380502,0.0,0.01574090752960478,0.002308713531001684,0.0054842018078539315,0.0011958025718254168,0.14957355521354027,0.0,0.0,0.008230662523631284,0.0,0.010375138079104425,0.01694112510077236,0.0,0.000633000530682921,0.0,0.0,0.005161575730925216,0.0,0.0026634587281446497,6.291374062585265e-06,0.0,0.004017097526452468,0.0,0.0,0.0017154479943982488,0.05958736974648191,0.0073965587729127435,7.527573878391493e-05,0.0,0.0,0.0,0.030894509771718048,0.00021611421779898154,0.00013134623042941168,0.130780006763779,0.0,0.0,0.0007046338950095496,0.0,0.0020526435691561084,0.0,0.05339919629351975,0.08678343456926825,2.339949651347502e-05,0.0,0.0,0.005220515972143121,0.0,0.0,0.0,0.0,0.00045606943204565465,0.0,0.00022560646638463653,0.0972569167587194,0.002302532531922653,0.0,0.0,0.00151732489891859,0.0009433749844371274,0.0,0.0,0.07531723977773126,0.0065889450182471925,0.0,8.995561159661388e-05,0.0,0.0,0.0009377458602758668,0.1300978893654145,0.0,0.0,6.810136485289664e-05,0.0,0.0,0.013036610057545103
MSM9VZGO,0.0612195913193331,0.0,0.0,0.00046047832552313336,0.006724225871357662,0.0,0.017314524159114306,0.0,0.0058028004207944465,0.011426285026355908,0.0019224296191285202,0.003144472759935268,0.0013821381758448235,0.07477270255420729,0.0,0.0,0.007263228115969749,0.0,0.002846785066672667,0.006808023785012291,0.0,4.031675845761208e-05,0.0,0.008637982699422625,0.008940475587733953,0.0002116629819024634,0.0,0.0,0.0,0.0013106462495101044,7.946151812285171e-05,0.0003170256733367462,0.0014165949403405734,0.14361790401611169,0.0033078493915919866,0.029101667613641687,0.0,0.0,0.0,0.0,0.013179595219745084,0.00013513146076054282,0.24091958775645675,0.0,0.0,0.0013216630381584053,0.0,0.0,0.0006013525803663011,0.007515442256088298,0.0024081059186876613,0.0,0.0,0.11220857078028866,0.008112692840681295,0.0,0.01874037788991462,0.0,0.0,0.0,0.015512107216324723,0.0003360120537731797,0.019568746636363463,0.0011634432011881253,0.0,0.0,0.0033553153426830705,0.00011813747827114237,0.0,0.0,0.005984811833249886,0.013796886983687652,0.0,0.0009318562398153304,0.0,0.0010920684747326435,0.0,0.04148313165578114,0.03557696094149944,0.0,0.013629525556136866,0.0017049066432641945,0.0001276306684893592,0.0026373488824757113
MSM9VZGS,0.016240107947281212,0.0006484228220755495,0.0,0.0001181495815698972,0.012151068518778016,0.0,0.007519156960739203,0.0,0.0029817370704251305,0.01158089879634414,0.005951015239476184,0.008037951213462,0.004910067030289271,0.05951841166645927,0.0026852432152532795,0.0,0.02725083702119148,0.0,0.0012148128778004359,0.0017712638099572383,0.0,0.00021138136039164073,0.005475057209455271,0.03183823250465775,0.007477020676316764,0.0,0.0,0.0,0.0,0.008521188601589114,0.0,0.00036088817688056273,0.00046195926443206247,0.2655579830970506,0.010821325775493119,0.03710372819324793,0.0,0.0,0.0,6.201453155860717e-05,0.015419640296118692,0.00012108932234355577,0.1518138130579646,0.0,0.0,0.006492067529485252,0.0,0.0,0.0,0.022510295042183184,0.0006820198594887904,0.0,0.0,0.044192003149162315,0.007161488499944077,0.0,0.004258144516816508,0.0,0.0,0.0,0.0037789667707101597,6.761403779414734e-05,0.028330421823403618,0.005424941628647187,0.0,2.3937889156934144e-05,0.005064193439422513,0.000943936763656181,0.0,2.6457666962927213e-05,0.002366351335139268,0.03251619272212577,0.0,0.002188287036849091,0.0,0.0,0.0,0.017092212808674536,0.0416606063677305,0.0,0.015986590302467133,0.0053718863070654444,0.0014302538802128432,0.00270764124019544
MSM9VZGU,0.005302202773246719,0.0,0.0,0.00019507010931654303,0.018410141300579316,0.0,0.013412402461614223,0.0,0.004106465641411571,0.007313530164048097,0.005831716854137389,0.0021573634835684074,0.002452100561306244,0.16126595171162023,0.002661561088523188,0.0,0.028108883231618826,0.0,0.002405864681570697,0.0014698212949937064,0.0,0.00032178573360618263,0.003029582701864917,0.0014959372385907298,0.011455305627159724,0.0,0.0,0.0,0.0,0.0002370421615260451,0.0,8.767495350429325e-05,0.00018574298660332033,0.18952047130217553,0.010646644087923318,0.04221269197550324,0.0,0.0,0.0,0.0001698868779908418,0.012380689444921603,0.0,0.11839343242646158,0.0,0.0,0.011225058940753313,0.0,0.01736856818273272,0.0,0.02760441913744367,0.0013886753273886691,0.0,0.0,0.0877822154154953,0.0017681559772066435,0.0,0.0,0.0,0.0,0.0,0.0015793483645689785,0.0002255831250498001,0.018754845107137985,0.0013219197776840324,0.0,1.812126698568979e-05,0.005007598940119071,0.0007665562424167159,0.0,8.194543526617074e-05,0.004681016400546088,0.019474632491378402,0.0,0.001665424382751005,0.0005858765510005735,0.0003053966465529485,0.0,0.04361922208065721,0.0532007087547305,0.0,0.005343775091625654,0.002788676446643394,0.011342980420770487,0.0035137936152913633
MSM9VZGW,0.0008042593506433217,0.01627786967129822,0.0024720980895509047,0.00017688547450012124,0.0027085185293445053,0.0,0.0,0.0,0.004320046218046704,0.0011279404254880148,0.0043991396015412906,0.0036504390542494644,6.73798253411762e-05,0.032505446267222154,0.0,0.0,0.005321394244408873,0.0,0.0,0.0,0.0007283898822368298,0.0023466877926240264,0.003125370750235131,0.0,0.0,0.0,0.01213159247649981,0.0,0.0,0.022512599060164274,0.0,0.0025686006145212016,0.0,0.40583717767296956,0.0007089389278719927,0.011082100651488761,0.0005685911577036096,0.002740005433371562,1.1606094317140397e-05,0.0,0.026996742556194993,4.696169644991068e-05,0.22872710375504438,0.0,0.0,0.0,0.0002926240261627158,0.005486243769246774,0.0006592906355153365,0.03440691138618033,0.005484524347866456,0.01999654826157902,0.0,0.0,0.009861418935299895,0.0,0.01389604120421396,2.5146537687137527e-05,4.438256437943504e-05,0.0,2.1062911908884423e-05,0.0006553144735733531,0.014092914952260267,0.013590951373043945,8.124266021998278e-05,0.0014004687142682747,0.004173143153865862,0.00037483386090912695,0.0,0.0009101112293690929,0.002878741245995898,0.0,0.0,0.0044470684725176285,0.00025458182812320004,0.0,0.00039793858570713787,6.942163823030275e-05,0.0167500657678678,0.0,0.00015001951543266661,0.006206036544582018,0.0,0.0006714340490138259
MSM9VZGY,0.0006224652209456649,0.010525725475661826,0.0,0.0,0.0058124345498410356,1.3347409159240486e-05,0.0,1.1588448262286314e-05,0.029316704737823253,0.003409900901177748,0.00365594849017522,0.000562557082161167,0.0004780234908193105,0.09113528199298959,0.0,0.0,0.008686887060328323,0.0,0.0,0.0,0.0,0.003036483849583183,0.00084357695252161,0.0,0.004638483353556209,0.0,0.00029850601104192874,0.0,0.0,0.0009972273602849597,0.0,0.008409798984914013,0.0,0.1932208198475353,0.00036544999341424345,0.017840623036365893,0.0,0.0250700557911356,0.0,0.0,0.009400300906475324,0.0,0.11078763475321829,0.0,0.0,0.0,0.0,0.0010449262410788347,0.0,0.1248344895397182,0.031190205029655558,0.047219615683598934,0.0,0.0,0.0012483448953971822,0.0,0.0024459903296468613,0.0,0.0,0.0,0.00011391858514979672,0.0002384944039693746,0.030811304158794017,0.0027712946272953273,0.0024772377526398118,0.0003219933124306697,0.000756973995418631,0.0006596103363578148,0.0,0.0015596809741580705,0.012807718568739723,0.0,0.0,0.002371907035398674,0.0,0.0,0.0,0.0002931256600630101,0.0438580344729434,0.0,0.0004458448532338547,0.008043107372043095,0.0,0.0009915366044418727
MSM9VZH7,0.005571701726642935,0.0002698464312860033,0.0003225413303489747,0.0,0.004207399435931953,0.0,0.0,0.0,0.0117934420641836,0.004150052012191638,0.0045735328996708334,0.0013232387033413724,0.0007508770261871398,0.05575231576887269,0.0,0.0,0.003698858260329995,0.0,0.0,0.0,0.0,0.0007540124232523069,0.0,0.0,0.0,0.0,0.0006736046598068899,0.0,0.0,0.00018367358291431111,0.0,0.0025850843093099545,0.0,0.3422983775331606,0.0016683346641913886,0.006362428638109942,0.0,0.006603146219242134,0.0,0.0,0.024119598203923186,0.0,0.23947252507179806,0.0,0.0,0.0,1.9318091595062458e-05,0.0,0.0,0.06678314835333497,0.014276575397955215,0.023302068704641046,0.0,0.0,0.0005999733996958664,0.0,0.006753746420210972,0.0,0.0,0.0,4.4805835479647476e-05,0.000846152640231898,0.027051599027217776,0.0017258843716133287,0.0011891246224248655,0.0004641399074855582,0.0008217774565962432,0.00027419553044091263,0.0,0.001424178260471594,0.005830523697280448,0.0,0.0,0.0016560965014531554,0.00033922973408292924,0.0,0.0,0.0,0.02920227913024085,0.0,0.0004736472405218716,0.0076375238252248765,0.0,0.0008269356904776474
