Name	Acidaminococcus_intestini	Adlercreutzia_equolifaciens	Agathobaculum_butyriciproducens	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_putredinis	Alistipes_shahii	Anaerostipes_hadrus	Asaccharobacter_celatus	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_coprocola	Bacteroides_dorei	Bacteroides_eggerthii	Bacteroides_faecis	Bacteroides_finegoldii	Bacteroides_fragilis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_plebeius	Bacteroides_salyersiae	Bacteroides_sp_CAG_144	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bifidobacterium_pseudocatenulatum	Bilophila_wadsworthia	Blautia_hydrogenotrophica	Blautia_obeum	Blautia_wexlerae	Butyricimonas_synergistica	Butyricimonas_virosa	Catenibacterium_mitsuokai	Clostridium_sp_CAG_58	Collinsella_aerofaciens	Collinsella_stercoris	Coprobacter_fastidiosus	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Eggerthella_lenta	Escherichia_coli	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_sp_CAG_38	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Firmicutes_bacterium_CAG_110	Firmicutes_bacterium_CAG_83	Flavonifractor_plautii	Fusicatenibacter_saccharivorans	Gemmiger_formicilis	Gordonibacter_pamelaeae	Haemophilus_parainfluenzae	Holdemanella_biformis	Intestinibacter_bartlettii	Lachnospira_pectinoschiza	Lawsonibacter_asaccharolyticus	Methanobrevibacter_smithii	Odoribacter_splanchnicus	Oscillibacter_sp_57_20	Oscillibacter_sp_CAG_241	Parabacteroides_distasonis	Parabacteroides_merdae	Parabacteroides_sp_CAG_409	Paraprevotella_xylaniphila	Parasutterella_excrementihominis	Prevotella_copri	Proteobacteria_bacterium_CAG_139	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Ruminococcus_bicirculans	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_torques	Ruthenibacterium_lactatiformans	Slackia_isoflavoniconvertens	Streptococcus_parasanguinis	Streptococcus_salivarius	Streptococcus_thermophilus	Veillonella_parvula
SGP007612	0	0	55	23	0	331	36	103	2	0	19	1583	1473	0	0	0	744	0	0	0	0	0	0	284	1112	1	312	0	0	0	131	0	0	0	3	26	0	22	0	2	65	0	0	12	60	0	5	26	0	3	2	16	15	1	0	303	0	676	0	2	18	62	3	0	0	0	0	0	4	0	66	19	2	288	394	0	0	0	0	0	1478	73	0	6	0	0	1	82	53	0	0	1	1	5	0
SGP007616	0	0	82	0	0	446	6	203	3	0	0	2	2	571	205	0	70	364	41	0	0	0	504	4	314	1397	0	88	0	0	257	90	0	0	23	19	0	0	0	0	88	0	7	31	81	13	49	213	0	35	130	76	12	1017	0	0	71	867	0	3	0	213	0	0	5	0	11	521	0	0	37	37	0	31	54	0	101	151	0	9	0	415	0	543	195	0	7	176	109	0	0	0	1	0	0
SGP007617	0	1	20	1	0	794	69	22	3	0	0	0	14	703	400	0	41	396	111	0	0	0	272	15	1688	1525	37	274	29	0	81	103	0	0	16	3	0	0	0	0	33	0	71	7	4	29	5	24	0	2	100	4	4	284	0	3	19	596	0	57	2	104	3	0	5	0	3	0	0	0	304	207	0	137	32	0	109	142	0	13	0	21	645	56	165	0	0	101	19	2	0	0	2	0	70
SGP007621	59	0	5	255	92	826	67	20	0	171	54	0	152	0	201	7	260	0	161	0	126	6	0	1	1598	1205	44	557	82	46	9	0	4	0	5	8	38	70	0	0	37	0	5	15	37	0	0	21	0	6	9	17	1	57	406	12	49	459	0	0	1	30	11	0	1	0	2	0	1	148	400	27	11	395	1102	0	83	16	0	1	224	4	0	48	24	203	0	0	4	3	0	0	0	0	0
SGP007622	19	0	9	360	221	744	46	44	0	111	7	0	118	0	206	25	194	0	83	0	106	4	0	0	784	1383	19	675	346	66	39	0	8	0	12	8	22	79	0	20	83	0	0	43	120	0	10	84	0	5	15	39	4	113	404	29	179	585	13	1	0	162	10	0	0	0	0	5	0	536	227	39	41	293	607	0	19	12	0	0	227	4	2	69	84	0	0	0	169	6	0	0	0	0	0
SGP007626	0	0	0	1	0	23	0	142	0	84	0	0	27	31	0	975	2085	0	3	0	0	0	6	16	43	3584	3	50	0	0	87	0	0	0	3	2	0	0	0	7	71	0	0	0	0	0	48	210	0	125	0	0	27	1	0	0	0	258	0	0	0	0	0	0	10	0	15	850	0	0	0	0	0	21	15	0	0	0	0	0	338	0	59	218	0	0	63	0	100	0	0	1	2	238	155
SGP007627	0	0	0	0	0	0	0	139	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	6	0	252	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	732	0	24	0	0	0	0	0	0	0	3326	0	0	0	0	0	0	0	0	80	1725	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2231	88	0	0	451	0	524	0	0	2	0	15	271
SGP007631	36	0	34	33	5	599	26	45	0	208	487	0	24	0	5	281	211	0	20	0	91	1	0	0	856	2180	32	628	171	144	52	0	11	0	10	39	45	22	0	8	152	0	6	7	117	0	34	52	0	1	235	6	7	144	64	0	27	622	0	0	3	112	0	0	1	0	0	0	7	0	203	206	0	350	57	0	75	24	0	2	706	77	0	89	0	281	0	0	20	7	0	0	2	1	0
SGP007632	355	0	65	0	0	0	12	189	0	45	0	0	409	0	105	478	834	0	80	0	556	0	0	23	693	3043	1	46	219	0	4	0	0	0	10	6	0	0	0	0	126	0	24	13	32	0	80	147	0	67	93	119	1	0	0	0	11	346	0	0	0	77	3	0	10	0	0	0	0	0	258	0	0	998	32	0	133	1	0	0	4	1	0	65	0	0	0	63	111	0	0	2	4	0	8
SGP007636	0	13	36	36	4	435	3	440	27	26	188	0	0	0	0	0	13	0	7	0	0	27	0	4	789	807	0	423	2064	355	1169	0	12	105	144	3	0	1	0	4	159	0	1	10	206	0	76	81	57	1	1	94	9	0	10	0	7	992	0	76	43	0	0	19	0	0	2	0	4	0	68	39	0	0	0	0	0	400	0	27	0	8	0	0	0	458	0	0	1	13	0	0	0	3	0
SGP007637	0	13	41	14	9	458	7	183	23	51	135	0	0	0	0	0	22	0	16	0	0	16	0	13	1230	926	0	124	2239	263	619	0	9	110	304	6	2	3	0	15	312	1	1	22	40	0	65	123	33	0	7	139	8	10	24	0	47	707	0	111	52	1	0	17	0	0	4	0	7	0	36	0	0	0	0	0	0	256	0	50	0	84	0	0	0	946	0	0	3	7	0	9	4	23	0
SGP007639	0	0	0	0	0	0	0	1122	0	0	2	0	1	0	0	0	32	0	2	0	0	0	0	0	75	919	273	0	15	0	119	151	0	0	0	0	0	0	373	0	255	0	0	0	0	0	313	770	0	453	0	0	0	0	0	0	0	628	0	0	27	0	0	0	45	593	0	0	0	0	0	0	0	0	0	0	0	0	2481	0	0	0	0	0	0	0	0	0	0	0	0	14	22	0	1312
SGP007640	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1681	5141	0	0	17	0	2	0	0	0	0	0	0	0	49	0	24	0	0	0	0	0	4	51	0	2160	0	0	0	0	0	0	0	86	0	0	20	0	0	0	0	25	0	28	0	0	0	0	0	1	0	0	0	0	155	0	0	0	0	0	0	0	2	0	0	0	23	5	9	0	239
SGP007644	5	0	23	0	0	171	29	104	0	221	34	0	487	0	52	56	0	0	33	0	0	0	0	0	361	1181	169	165	561	261	137	0	0	0	105	24	0	0	0	0	164	0	10	2	39	1	21	93	0	18	130	108	42	3	0	0	24	3893	0	0	3	120	0	0	0	0	0	0	0	0	29	75	0	132	0	0	0	6	0	0	628	0	0	239	0	0	0	0	40	0	0	0	0	0	0
SGP007645	271	1	19	1	2	800	67	10	4	90	34	0	265	0	88	341	0	149	444	0	0	0	0	0	598	2190	142	235	814	133	129	0	2	0	26	0	0	0	0	5	70	0	13	0	51	19	27	38	0	17	68	26	15	43	0	0	42	1061	0	140	7	264	0	2	2	0	0	0	5	0	100	71	0	202	0	0	0	19	0	2	457	6	232	86	32	0	0	0	9	3	0	5	6	0	0
SGP007649	0	0	44	17	0	9	0	290	0	308	53	0	2075	0	0	0	195	0	566	0	73	0	0	59	1270	1	20	195	0	0	171	0	4	0	49	67	0	0	0	0	0	0	1	0	29	123	63	254	8	0	22	126	24	815	0	0	220	1194	0	46	60	0	0	13	2	0	14	0	3	0	191	0	0	0	632	0	0	10	0	204	0	0	0	336	0	0	48	0	91	2	0	0	1	1	0
SGP007650	0	0	21	23	0	14	0	26	0	824	24	0	2593	0	0	0	158	0	1440	0	42	0	0	39	1192	1	22	229	0	0	84	0	4	0	19	9	0	0	0	0	0	0	4	0	2	192	50	76	3	2	22	17	9	228	0	0	95	964	0	113	60	12	0	1	0	0	5	0	0	0	396	0	0	0	302	0	0	21	0	417	0	0	0	179	0	0	2	30	33	1	0	0	1	0	1
SGP007654	61	10	6	289	21	627	19	49	11	60	40	0	459	0	97	121	116	0	232	0	107	9	0	0	1230	2187	0	466	129	111	125	0	4	31	244	0	37	8	0	14	440	1	3	15	127	0	10	72	6	55	245	106	4	450	0	16	84	313	0	6	5	8	0	11	0	0	0	0	9	0	112	17	171	125	202	0	4	15	0	3	70	26	0	23	0	202	2	68	25	16	0	0	8	3	0
SGP007655	7	1	8	443	36	524	170	16	1	43	404	0	219	0	85	104	101	0	19	0	219	0	0	2	4304	679	22	522	0	0	2	0	12	0	24	1	21	24	0	7	52	0	14	4	8	0	3	3	0	11	259	3	0	9	0	10	2	180	0	2	0	49	2	1	0	0	0	0	1	130	115	79	116	181	125	0	37	55	0	4	344	43	75	26	0	0	0	18	6	7	0	0	6	0	0
SGP007659	417	1	33	5	1	1646	31	38	4	0	82	0	169	0	0	354	8	509	2	0	0	58	171	23	445	1489	21	312	949	35	77	1	4	2	33	10	2	2	0	24	188	0	18	17	40	0	36	60	0	3	14	45	4	89	40	0	0	425	0	0	4	101	0	0	0	0	2	98	1	0	198	0	9	435	117	0	0	41	0	27	313	0	0	19	0	681	1	0	8	7	0	0	0	0	0
SGP007660	224	1	56	16	1	315	21	41	2	0	129	0	6	0	0	122	12	523	5	0	0	20	537	33	791	2627	42	95	1145	33	49	80	3	0	54	5	3	1	0	2	363	1	4	9	43	4	46	49	0	9	15	13	3	78	1	102	0	405	0	0	4	220	1	0	0	0	0	0	1	0	65	2	1	369	139	0	0	17	0	2	272	0	0	79	32	638	15	0	2	3	0	0	1	0	0
MET1	0	0	0	0	0	1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	782	1438	0	4125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1203	0	0	0	0	0	0	0	0	0	0	0	0	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET103	0	0	25	40	509	4	2	7	0	38	0	0	488	0	0	0	0	0	151	0	0	0	0	326	188	145	280	63	0	0	0	0	0	0	3	0	0	0	434	0	81	0	0	0	32	0	0	254	0	0	0	0	31	6	0	0	0	171	0	0	0	0	0	0	0	49	0	0	0	0	9	22	0	37	0	0	48	0	6134	0	45	26	0	309	0	0	0	0	35	0	5	0	0	0	0
MET107	0	0	0	0	0	0	0	0	0	0	0	0	4233	0	102	0	1149	0	0	0	0	0	812	0	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	38	0	0	0	0	0	43	0	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1010	0	383	528	0	0	541	0	0	0	0	0	0	0	0
MET111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	6414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	2387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	321	640	0	0	0	0	0	0	0	0	0	0	0
MET116	387	0	0	14	0	0	0	222	0	234	0	0	198	0	0	127	6	0	468	0	132	0	0	101	2083	1759	4	0	0	9	40	116	0	0	0	49	0	0	0	0	22	0	0	0	32	8	10	199	11	0	78	0	0	958	0	86	169	896	0	0	18	22	0	0	0	0	0	0	1	0	97	0	0	130	101	0	0	21	0	0	309	38	539	121	2	0	0	37	0	24	0	42	81	0	0
MET120	0	0	125	0	0	0	0	311	0	0	0	0	0	0	0	0	18	0	1705	0	712	0	0	76	900	1730	0	96	0	83	230	56	0	0	0	5	0	0	0	0	0	0	0	0	0	0	57	0	38	5	0	28	0	445	0	0	0	922	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	808	0	0	273	0	3	0	135	640	0	506	77	0	0	0	0	0	0	0	0	0
MET124	0	0	43	0	0	0	0	280	0	0	0	0	0	0	0	0	1510	0	0	0	0	0	0	350	0	0	0	0	9	0	52	0	0	0	257	0	0	0	0	45	0	0	0	4	49	0	20	52	18	9	938	11	0	92	215	53	0	2237	0	0	15	108	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1284	126	1220	714	17	179	3	0	0	0	0	0	0	0	0
MET129	37	0	0	276	35	830	93	2	0	77	0	0	73	357	0	10	0	46	10	425	0	15	651	92	1229	687	148	168	89	0	119	0	0	0	0	0	4	29	0	6	83	0	21	8	29	0	0	70	0	25	57	0	10	135	355	16	0	1508	10	23	5	69	5	0	0	24	0	39	0	0	370	35	0	260	586	0	200	6	0	0	464	0	40	11	0	0	0	22	10	0	0	0	0	0	0
MET133	58	0	24	19	0	349	0	0	0	0	0	0	165	0	0	0	180	0	832	2337	0	298	2036	37	580	405	0	573	0	0	0	0	0	0	48	0	0	0	0	0	14	0	62	0	29	1	0	10	0	23	9	11	0	0	0	137	4	612	18	23	0	13	3	0	0	0	0	76	0	5	215	34	0	54	56	0	0	0	0	0	316	36	10	0	196	0	0	26	47	19	0	0	0	0	0
MET138	5078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952	0	0	0	236	0	0	0	1501	0	0	666	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	0	192	0	80	0	0	0	0	0	0	0	0	0	0
MET14	0	0	45	0	0	0	0	29	0	1004	0	0	0	0	0	0	29	0	839	0	0	0	0	43	2114	4615	305	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	58	0	39	288	0	0	3	0	0	9	278	0	0	30	51	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	6	0	0	33	9	7	0	0	0	0	27	80
MET142	0	0	19	3	0	686	0	38	0	0	0	184	750	0	0	8	1	0	91	0	0	14	0	0	1155	825	327	152	79	0	142	0	0	0	0	48	0	0	0	0	0	0	0	0	97	0	14	161	0	0	20	16	0	627	0	57	53	1189	0	0	12	54	0	0	2	0	0	59	0	0	38	0	0	172	79	0	0	0	0	0	735	0	408	860	62	650	4	93	0	0	0	5	10	0	0
MET147	0	0	3	0	10	0	0	17	0	913	0	0	0	0	0	0	399	0	0	0	0	0	0	0	2267	2320	221	1018	0	0	0	0	0	0	66	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	99	2	0	320	0	63	0	576	0	0	6	10	0	0	0	0	0	0	0	0	112	0	0	384	0	0	0	6	0	0	374	90	299	66	186	95	0	50	0	0	0	0	0	0	0
MET152	0	0	0	35	0	3549	33	0	0	140	38	0	526	0	0	0	0	61	43	0	412	0	688	18	717	307	0	1177	0	0	0	0	130	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708	0	0	0	5	0	0	0	0	0	0	0	0	744	0	0	73	47	0	0	210	0	238	50	0	0	0	18	0	0	0	0	0	0	0	0	0	0
MET157	273	0	0	0	0	1169	81	0	0	182	268	0	0	0	0	298	0	0	453	0	91	0	2178	39	2095	1740	0	0	87	37	46	0	0	0	9	0	0	3	0	0	72	0	42	0	0	0	0	13	0	29	0	0	0	159	3	0	0	210	0	40	6	0	0	0	0	0	0	0	0	0	88	0	0	99	110	0	0	0	0	0	13	0	0	6	0	0	0	0	3	0	0	0	58	0	0
MET162	0	0	25	0	0	0	5	30	0	0	0	0	0	0	105	0	94	0	354	0	0	0	0	12	1553	3552	120	410	185	27	29	0	0	0	59	14	0	0	0	0	30	0	0	0	76	0	2	43	0	0	1233	16	0	0	0	0	0	740	0	0	0	0	0	0	0	10	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	919	12	140	0	0	0	0	0	0	0	7	0	0
MET166	0	0	0	0	15	0	0	0	0	480	0	0	2955	0	0	0	0	0	387	0	0	0	0	120	3205	0	16	0	38	12	18	0	0	0	5	20	31	6	0	5	0	0	0	0	35	0	4	0	0	0	264	0	0	0	39	0	0	801	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	121	0	3	0	0	0	0	0	1033	0	0	0	0	0	0	11	0	0
MET171	0	0	34	0	0	0	0	0	0	0	0	0	3450	0	0	0	0	0	0	0	0	0	0	0	1556	0	0	0	0	430	1110	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	214	0	0	0	36	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1681	0	438	0	0	0	715	0	0	0	0	0	0	0	73
MET175	0	4	4	122	25	1263	6	32	7	104	0	0	0	0	0	0	0	133	1462	0	0	0	0	24	2215	775	0	576	15	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	4	66	0	7	0	2	0	405	0	0	13	640	0	11	6	15	0	0	0	0	0	145	0	0	38	0	0	222	0	0	0	96	0	0	1427	0	39	58	0	0	0	22	0	7	0	0	0	0	0
MET179	389	0	0	10	10	0	0	13	0	26	0	0	0	0	0	0	0	71	54	0	0	15	0	85	72	213	4	38	125	24	3	0	6	0	23	0	0	0	0	4	43	0	0	0	0	0	7	41	0	0	0	0	3	23	0	4	16	246	0	13	5	12	4	0	0	0	0	198	0	27	82	0	0	48	44	0	0	0	7479	11	227	0	28	130	93	0	0	0	28	0	0	0	0	0	0
MET183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680	0	0	0	0	0	7049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET187	0	0	93	0	0	0	0	423	0	0	0	0	0	0	42	0	12	212	0	0	0	0	1554	5	122	3271	91	132	11	0	61	0	0	0	0	203	0	0	0	0	563	0	0	102	214	0	130	977	0	0	54	0	0	0	0	0	0	927	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	129	0	0	0	0	0	0	276	0	0	0	0	0	122	250	0	0	0	0	0	0	0
MET19	0	0	39	0	0	11	5	57	0	273	0	0	2927	0	0	0	0	452	251	0	0	0	0	234	350	0	181	0	0	0	0	0	0	0	42	16	0	0	0	0	0	0	100	0	16	0	0	115	9	211	0	5	39	1	0	201	0	1619	0	0	10	0	3	0	0	0	0	0	0	0	30	5	0	151	0	0	0	0	0	0	70	0	2032	0	0	0	135	0	370	0	0	0	0	0	37
MET191	0	0	0	376	3	1889	534	194	0	558	0	0	0	0	0	0	0	0	653	0	0	0	0	136	798	156	254	272	228	134	154	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	115	0	0	0	0	0	0	0	0	134	685	453	0	0	389	0	0	0	0	0	0	0	22	535	0	67	79	584	0	0	160	0	84	0	18	119	0	88	0	0	0	0	19	7	0	0	0	0
MET195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2282	0	0	1745	0	0	101	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1961	0	969	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1366	125	932	0	0	0	237	0	56	0	0	0	0	0	0
MET199	0	1	0	0	0	0	8	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1664	815	5569	0	1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	55	0	0	304	0	14	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	164	0	0	0	0	0	0	0	0	0
MET203	0	10	0	0	0	0	10	0	16	213	0	0	0	0	0	31	35	0	274	776	0	164	1776	0	2763	728	0	983	11	21	31	0	0	18	7	0	2	0	0	0	57	0	0	0	21	0	0	0	0	0	144	0	0	226	0	0	0	514	0	0	49	0	0	0	0	0	0	0	9	0	83	0	0	67	336	0	0	0	0	19	146	0	0	30	229	0	0	0	0	14	52	22	78	0	35
MET208	11	0	16	259	4	1087	8	0	0	46	100	0	26	14	97	11	0	77	12	0	1	95	0	1	1163	1498	86	1664	0	24	0	0	18	0	2	279	31	37	0	0	130	0	14	22	98	0	10	9	0	0	22	4	29	0	96	43	23	745	3	0	8	21	49	0	0	153	0	0	0	9	241	1	0	646	46	0	53	8	0	0	0	175	0	353	0	139	0	0	73	0	56	0	0	56	0
MET212	0	3	24	1	0	619	0	251	16	0	0	0	0	0	0	0	52	49	214	0	0	0	0	203	889	742	430	720	5	0	84	189	128	0	0	530	0	0	0	0	0	0	65	0	0	0	28	117	3	1	0	19	46	1690	0	0	70	681	0	0	45	87	0	0	0	0	0	89	0	0	110	0	0	346	211	0	0	93	0	2	0	0	898	73	0	0	111	56	0	9	0	0	0	0	0
MET216	0	5	46	0	0	0	0	139	10	16	0	0	0	0	0	0	0	79	349	0	0	0	35	13	400	644	0	0	120	36	43	0	0	0	15	11	0	0	0	0	192	0	0	0	203	14	22	163	0	0	126	24	0	2358	0	0	0	1765	0	2	0	117	0	0	0	5	0	624	0	0	0	0	0	29	30	0	0	2	0	0	0	0	1676	670	0	0	0	0	15	0	0	0	0	0	0
MET221	0	0	72	0	0	638	32	261	0	587	0	0	0	0	0	0	0	21	589	0	0	0	645	0	0	1762	0	0	0	0	221	0	0	0	94	9	0	0	0	59	150	0	0	8	0	11	118	850	14	0	0	35	105	24	0	0	137	1427	0	323	6	110	0	0	0	0	0	0	36	0	0	0	0	297	170	0	0	624	0	6	15	22	0	187	181	0	29	0	125	0	0	0	0	0	0
MET226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1889	0	0	0	0	398	0	5704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	83	0	0	0	0	0	0	0	0	4	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	1469	0	0	0	0	45	44	0	0	0	0	0	0	145	0	0	42	0	0	0	0	0
MET23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2573	0	0	0	1763	0	0	0	590	0	0	0	0	0	126	0	0	0	382	0	0	0	0	0	0	0	1645	0	0	1048	1697	0	175	0	0	0	0	0	0	0	0	0
MET230	0	6	9	174	0	2672	0	48	15	0	0	0	0	0	145	0	288	0	835	0	0	0	1157	0	520	517	134	298	58	59	35	19	1	0	0	4	0	0	0	0	18	0	178	1	32	10	2	76	0	24	29	42	4	8	13	3	13	830	0	10	17	11	0	0	0	0	0	0	0	0	526	20	46	104	94	0	0	45	0	2	102	103	18	63	543	0	0	0	16	2	0	0	0	0	0
MET27	0	0	39	75	0	1974	0	0	0	44	0	0	29	0	0	16	0	30	0	428	0	0	431	0	248	921	0	1615	124	0	82	0	0	6	118	0	0	0	0	0	194	0	0	0	242	0	0	444	0	0	0	0	0	64	0	0	8	759	0	0	461	0	0	0	0	0	0	116	0	0	407	0	0	236	122	0	0	0	240	0	0	32	0	0	0	308	0	185	0	0	0	0	0	0	0
MET31	0	7	0	12	0	1091	75	12	7	0	81	0	1040	0	0	0	16	206	621	0	0	0	253	703	2359	403	0	0	0	0	0	0	2	0	14	0	20	6	0	0	20	0	387	2	180	0	0	16	0	131	38	0	0	255	0	0	0	467	0	242	3	51	0	0	0	0	0	0	0	0	582	15	0	81	231	0	0	19	0	185	0	0	2	27	74	0	0	59	0	4	0	0	0	0	0
MET36	0	0	17	0	0	0	0	510	0	130	0	0	0	0	0	0	0	0	98	0	0	0	0	0	194	1425	0	0	220	230	926	372	0	0	89	91	0	0	0	0	0	0	0	160	242	0	18	748	27	0	0	51	3	0	0	0	0	1565	0	0	83	91	0	0	0	0	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	80	0	1994	61	0	0	0	76	0	0	0	5	0	0
MET40	0	0	0	0	3	482	73	11	0	133	58	0	206	0	0	636	0	83	19	0	3	56	1831	236	2110	640	24	535	1	0	0	0	0	0	6	0	1	31	0	17	13	0	5	0	39	0	4	26	0	0	3	8	0	196	0	0	0	218	0	12	0	0	0	0	0	0	0	34	0	0	146	0	0	1152	465	0	33	0	0	0	0	7	0	44	399	0	0	0	0	0	2	0	0	0	0
MET44	0	0	13	8	0	880	0	0	0	122	4	0	118	77	0	31	13	57	66	0	125	44	133	251	256	447	93	125	10	0	0	0	0	0	0	17	0	0	20	20	62	0	19	0	13	0	0	31	0	105	95	4	0	743	0	108	0	511	21	0	0	20	0	0	8	6	0	78	0	46	177	63	76	142	245	312	105	0	3815	0	83	0	66	25	0	55	0	30	4	0	0	0	0	0	0
MET49	0	0	6	24	0	971	11	41	0	595	0	0	0	1336	100	0	6	0	576	271	226	0	174	80	1443	1286	77	28	0	0	5	0	1	0	114	7	0	0	0	16	41	0	0	0	49	0	11	40	0	0	104	28	5	1188	0	0	43	367	0	0	42	61	3	0	0	0	0	0	0	0	129	6	0	95	230	0	0	4	0	0	0	0	0	151	0	0	4	0	0	2	0	2	4	0	0
MET5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET54	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	5188	0	0	0	0	0	680	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	1576	0	253	0	0	0	4	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935	0	0	0	0	0	454	0	0	0	0	0	0	0	16
MET58	0	0	305	5	0	0	0	1244	0	47	0	0	0	83	0	0	0	0	22	0	0	0	74	1	91	452	3	30	42	138	503	34	0	0	60	31	0	0	0	0	196	0	0	0	84	7	25	593	0	15	1107	76	30	29	0	0	29	2665	0	1	0	202	9	0	51	0	224	0	0	0	1	4	0	32	10	0	0	0	0	0	334	0	0	4	79	0	0	0	501	0	0	100	405	0	23
