,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Eggerthella_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Subdoligranulum_unclassified,Coprobacillus_unclassified,Holdemania_filiformis,Holdemania_unclassified,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified,subject_id,timepoint
PSM6XBSM,-4.491339863797004,1.3594800023297218,-4.491339863797004,-2.305722091883892,-4.491339863797004,-4.491339863797004,5.778310025808535,3.989583203739423,7.278036433157358,6.052566560021332,-4.491339863797004,3.920443178434038,-4.491339863797004,-4.491339863797004,7.097918287517806,6.654931571605395,2.4979941664859835,2.8367861785237034,-4.491339863797004,5.553032837030315,2.585830318051375,-4.491339863797004,4.855518691740254,-4.491339863797004,5.340869301593251,-4.491339863797004,3.725579270102628,6.108438858522698,4.479590802412699,2.9633963595706243,2.8705195448351866,-4.491339863797004,-4.491339863797004,-4.491339863797004,-4.491339863797004,-4.491339863797004,-4.491339863797004,-4.491339863797004,-4.491339863797004,-4.491339863797004,4.863812248359117,0.3531195044665534,-4.491339863797004,7.074267636055145,4.411773962852272,-4.491339863797004,-4.491339863797004,-4.491339863797004,4.122075155874701,3.337484058854521,-1.2330721210666304,0.894279132675182,0.5519225401599446,2.163251307593023,1.7986585815966754,0.4013449224158272,-4.491339863797004,1.014333563819763,-4.491339863797004,0.8679603182852258,0.7143554132915622,1.5020416683753872,-0.5435875370579453,5.452990046552795,6.483988866931227,-4.491339863797004,2.6252913377080853,-4.491339863797004,-4.491339863797004,-4.491339863797004,7.727463239241611,-4.491339863797004,3.94081915434551,4.620150608517619,-4.491339863797004,-2.100671130284441,-4.491339863797004,3.839552486656413,3.312345909040112,3.483670460364509,2.553259462425551,6.210277084171032,-4.491339863797004,-4.491339863797004,-4.491339863797004,2.32595515758066,-0.3345614413126423,0.7243009156803506,-1.3705719861644905,5.2395307966832565,-4.491339863797004,-4.491339863797004,P6010,6.0
PSM6XBSK,-4.35237735723886,1.4637197897601275,-0.706434962766826,0.3280176413525044,-4.35237735723886,-4.35237735723886,5.338426706286438,3.81081644381819,6.1317970973706,6.217783464665821,-4.35237735723886,3.5411534853688518,-4.35237735723886,-4.35237735723886,7.180425095649328,7.152316591439156,3.139612081345996,4.085481478866457,-4.35237735723886,4.188579399033231,2.538529892632237,-4.35237735723886,5.216643904115834,-4.35237735723886,4.701975033701703,-4.35237735723886,4.465423287616372,6.060629959967911,3.3427752752658098,-4.35237735723886,-4.35237735723886,-4.35237735723886,-4.35237735723886,-4.35237735723886,-4.35237735723886,-4.35237735723886,-4.35237735723886,-4.35237735723886,-4.35237735723886,-4.35237735723886,0.0809480538987248,1.4558764101342143,1.5414503516013074,8.489136843681635,3.0835807323921784,-4.35237735723886,-4.35237735723886,0.0493119570972293,4.485223890033305,4.313070442797289,0.7206417448567741,1.515254729483238,0.6105611110044524,3.684916941543557,-4.35237735723886,3.5294175565089656,-4.35237735723886,1.0628886621939078,-4.35237735723886,0.8851252528613891,-0.077019761646456,2.790370405055511,1.8357885468909332,1.7969316062818432,5.896141810614099,-4.35237735723886,3.236490899882134,-4.35237735723886,-4.35237735723886,-4.35237735723886,7.55989340724061,-4.35237735723886,4.884088467033645,4.18243427798399,-4.35237735723886,-4.35237735723886,-4.35237735723886,5.466862576869245,-4.35237735723886,0.8640024503336274,1.6971521679373351,2.6385018350628933,-4.35237735723886,-4.35237735723886,-4.35237735723886,2.737064465879574,-0.5827948556065188,2.624293219317956,1.9894682068918612,2.9663470501820486,3.5316238105329942,-4.35237735723886,P6010,9.0
PSM6XBV2,-4.2580152638513855,3.2639388198677564,2.705005923726272,0.4868101588880478,-4.2580152638513855,-4.2580152638513855,5.573560761877388,3.875812370439141,6.674293919217225,6.185373280875195,-4.2580152638513855,4.154438944694737,-4.2580152638513855,-4.2580152638513855,7.492100797814153,8.02985943143352,4.04389671519488,5.406818808761086,-4.2580152638513855,5.543346367562375,4.13129416413878,-4.2580152638513855,5.535625058764514,-4.2580152638513855,3.858977086425144,-4.2580152638513855,2.8114545690439323,6.341266575607957,4.674286512236063,-4.2580152638513855,-4.2580152638513855,-4.2580152638513855,-4.2580152638513855,-4.2580152638513855,-4.2580152638513855,-4.2580152638513855,4.000879056779527,-4.2580152638513855,-4.2580152638513855,-4.2580152638513855,4.24300709021467,4.075455689086009,-4.2580152638513855,8.313886518704829,2.9855636876505693,-4.2580152638513855,1.5828902104191975,-4.2580152638513855,4.885953920620602,4.533260326119721,-0.8633574442572272,2.826771248510444,1.832796506144497,3.636748964340621,-4.2580152638513855,-4.2580152638513855,-4.2580152638513855,1.6251797429287669,-4.2580152638513855,2.737358371883513,-4.2580152638513855,3.771503282090476,1.241850232493798,-4.2580152638513855,2.601150458242377,1.034992644305012,3.3247795465579197,0.7117785677566708,-4.2580152638513855,-4.2580152638513855,6.544164344009429,-4.2580152638513855,5.604972627830273,5.148318803315499,-4.2580152638513855,-4.2580152638513855,-4.2580152638513855,3.461263431023937,-4.2580152638513855,-4.2580152638513855,-0.2960409334018372,1.5009777674445797,-4.2580152638513855,-4.2580152638513855,-4.2580152638513855,2.299916866142373,-4.2580152638513855,-4.2580152638513855,2.1909260123886742,2.0580837992182914,4.691464740478039,-4.2580152638513855,P6010,10.0
PSM6XBV4,-2.04610503448394,-2.04610503448394,6.241484840959296,-2.04610503448394,-2.04610503448394,-2.04610503448394,5.041197292180694,5.571965038983096,6.564377134141365,8.374707939916194,-2.04610503448394,7.573717806400468,-2.04610503448394,-2.04610503448394,10.31964198691222,11.230679804443374,3.318867473848416,-2.04610503448394,-2.04610503448394,-2.04610503448394,1.4111939723390563,-2.04610503448394,7.763524804019907,-2.04610503448394,3.419431570798104,-2.04610503448394,-2.04610503448394,2.3709064774163657,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,5.830246536055857,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,7.197224217738942,-2.04610503448394,-2.04610503448394,2.377008822344946,-2.04610503448394,3.010067539518289,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,2.786578241586911,-2.04610503448394,-2.04610503448394,-2.04610503448394,9.254669790009302,-2.04610503448394,-2.04610503448394,6.344963115879631,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,3.759774739648236,4.288767275198086,5.278030087703095,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,-2.04610503448394,3.554470941725672,-2.04610503448394,4.205539860654521,-2.04610503448394,-2.04610503448394,P6010,12.0
PSM6XBUG,-3.3174671332361303,3.3361648455204875,7.522343859553407,0.0454781978745817,-3.3174671332361303,-3.3174671332361303,5.409329093822173,4.939797465458774,7.806592533596855,7.878680042356561,-3.3174671332361303,6.557422719389107,-0.0310993576471414,-3.3174671332361303,8.319688630593701,7.885770325045885,1.5847883150122986,-3.3174671332361303,-3.3174671332361303,-3.3174671332361303,1.974601437085031,-3.3174671332361303,6.913192653442769,-3.3174671332361303,2.2009155148450805,-3.3174671332361303,1.5154116061487617,4.6135037496135,3.189929960351325,-3.3174671332361303,-3.3174671332361303,3.502970276430254,5.801434540127883,-3.3174671332361303,-3.3174671332361303,-3.3174671332361303,2.355480598042588,3.6414685686256414,-3.3174671332361303,-3.3174671332361303,-3.3174671332361303,-3.3174671332361303,-3.3174671332361303,7.814967364575244,-3.3174671332361303,-3.3174671332361303,3.607779080070424,-3.3174671332361303,6.082520192128901,5.092038954701302,1.839383199834224,2.5319855933216937,-3.3174671332361303,-3.3174671332361303,2.3853451850952307,-3.3174671332361303,-3.3174671332361303,-3.3174671332361303,-3.3174671332361303,4.208873799991302,2.716064543392914,2.850874745905399,-3.3174671332361303,-3.3174671332361303,-3.3174671332361303,-3.3174671332361303,4.408617139641248,-3.3174671332361303,-3.3174671332361303,-3.3174671332361303,9.706593863157972,-3.3174671332361303,-3.3174671332361303,4.25215240647126,0.2874930852009658,-3.3174671332361303,-3.3174671332361303,1.9827279879998356,-3.3174671332361303,-3.3174671332361303,1.9658939973558915,2.398448600745697,-3.3174671332361303,-3.3174671332361303,-3.3174671332361303,2.281744211478044,-3.3174671332361303,-3.3174671332361303,-3.3174671332361303,2.294787716915339,-3.3174671332361303,0.201199418533255,P6010,15.0
PSM6XBUI,-2.979066497687157,0.9918613131936596,6.732285014717949,-2.979066497687157,-2.979066497687157,-2.979066497687157,6.275451063736305,6.808520634524798,7.406075469729398,9.159110620478566,-2.979066497687157,6.4474132979958565,-2.979066497687157,-2.979066497687157,8.718104290598049,8.860518481149265,6.597704496646179,-2.979066497687157,-2.979066497687157,-2.979066497687157,1.9770526460841165,-2.979066497687157,6.849742417415776,2.275167536877291,3.5238019587660343,-2.979066497687157,4.594935092744922,5.6079152601352975,3.825874508482928,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,6.8549718330504845,-2.979066497687157,-2.979066497687157,8.488456476842735,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,5.006575810151546,-2.979066497687157,2.9163455192094903,5.594772731412714,-2.979066497687157,2.4796173367413505,4.929452532321785,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,2.667040338668889,3.7766850093269975,-2.979066497687157,6.694932753842273,-2.979066497687157,9.51515294746224,-2.979066497687157,-2.979066497687157,5.840799254327157,-2.979066497687157,-2.979066497687157,-2.979066497687157,4.411926509186476,-2.979066497687157,-2.979066497687157,-2.979066497687157,4.225967850049129,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,-2.979066497687157,5.066625125275412,0.6440672323957166,-2.979066497687157,P6010,17.0
PSM6XBUM,-4.834432355206452,1.2214795012926576,1.183641410181334,0.6035065975432552,-4.834432355206452,-4.834432355206452,4.518595992774537,4.295663850455147,6.648223424451611,6.239764626323781,-4.834432355206452,5.319481143990718,-1.6167483977363926,-4.834432355206452,7.143181411726611,6.163446876675092,2.8320218978680485,4.893128489187171,-4.834432355206452,5.645106581464356,2.856225653695626,-4.834432355206452,5.553171380361171,-0.3173750804837372,5.174950500438094,-4.834432355206452,4.844958709581165,6.906306993221236,4.848518727014556,-4.834432355206452,-4.834432355206452,-4.834432355206452,-2.336990951983765,-0.1404927133739431,-4.834432355206452,-0.0390111036029967,-1.866757619544277,-0.0581488581052322,-4.834432355206452,-4.834432355206452,3.65579138319776,-4.834432355206452,-4.834432355206452,6.650079015014809,2.0860969711108748,-4.834432355206452,-0.2302304730673547,1.085907835695549,1.542577201965618,1.9773993103634089,-4.834432355206452,2.795543257574332,-4.834432355206452,-0.2598749698192648,2.1787039405469866,-4.834432355206452,-4.834432355206452,0.5998745145109172,-4.834432355206452,0.3089419471523005,1.915896733543032,2.226235593542487,3.4777331191566656,5.322535105918156,5.013579246051522,-4.834432355206452,-0.0767648452503628,0.0671594233504997,0.9283755491239312,-4.834432355206452,6.856707784526561,-4.834432355206452,3.4710583144685723,3.815337150169576,-4.834432355206452,-0.6147423044636078,-2.2159685527373334,3.521805907538188,1.2858104321371178,0.7507322743307085,2.0152178286208637,2.3550423723209377,-4.834432355206452,-4.834432355206452,-1.681399548767672,2.3718067730026977,0.5296982150849328,2.482929885566505,-4.834432355206452,3.141957576504386,-4.834432355206452,-4.834432355206452,P6010,20.0
PSM6XBUK,-4.31849659868095,1.370868936495942,2.673099964778616,-4.31849659868095,-4.31849659868095,-4.31849659868095,5.854920950879521,4.163625209161967,7.628165628724109,6.428478028365625,-4.31849659868095,5.9033861409681965,-4.31849659868095,-4.31849659868095,8.116796595827934,6.318174770347107,4.289037613328466,2.5431357879164924,-4.31849659868095,5.898606628582444,3.7231755830962943,-4.31849659868095,6.156904872625216,-4.31849659868095,4.58288934898783,-4.31849659868095,4.102755481941122,6.55837241903623,5.113233714477429,2.339503309162573,2.827292050982491,0.2921636419394016,0.8680815835025424,-4.31849659868095,-4.31849659868095,-4.31849659868095,3.5261686168669337,-1.77409303346602,-2.046313687688356,-4.31849659868095,-4.31849659868095,-4.31849659868095,-4.31849659868095,6.978836287679568,2.261329924902057,-4.31849659868095,1.423514697674241,-4.31849659868095,3.709639888873774,3.786464327163376,0.0886682502992659,3.1814708099724625,-4.31849659868095,2.1495652893014343,2.131340855562306,-4.31849659868095,-4.31849659868095,1.5444346033981278,-4.31849659868095,2.047129851353156,2.1997910629672903,-4.31849659868095,-4.31849659868095,-4.31849659868095,4.49283299211412,-4.31849659868095,3.612625236297397,-1.975850979627584,-4.31849659868095,-4.31849659868095,7.588924980266006,-4.31849659868095,4.629279778385757,3.5156480282444846,-4.31849659868095,0.3797714539047412,-1.4006028715260437,4.334852487316256,2.100483654858637,3.5630219190195387,2.8205714259023464,4.98750490667094,-4.31849659868095,-4.31849659868095,-4.31849659868095,0.3111001205365387,-4.31849659868095,-4.31849659868095,-4.31849659868095,4.819084808887035,-4.31849659868095,-4.31849659868095,P6010,21.0
PSM6XBUQ,-4.162384571824639,2.282553428803716,4.195290350763889,1.17088039335267,-4.162384571824639,-4.162384571824639,5.180370947133057,5.143010419643948,6.726150437118591,7.220771366327159,-4.162384571824639,5.764154861465109,-4.162384571824639,-4.162384571824639,8.003455719307219,7.238587891725955,4.121218772433903,2.7721015869888355,-4.162384571824639,3.5559582425045164,4.776556037934685,-4.162384571824639,5.715388255454405,-0.8691669755600433,2.2102186463340017,-4.162384571824639,2.4699546871633205,5.886720970796837,4.314361107416669,2.0608559064935994,1.7314423550461484,0.0925192927160516,-4.162384571824639,-4.162384571824639,-4.162384571824639,-4.162384571824639,3.228242098911294,-4.162384571824639,-4.162384571824639,-4.162384571824639,1.7275106872306445,-4.162384571824639,-4.162384571824639,7.261784793625298,1.9194544938622773,-4.162384571824639,-0.2063706788034718,-4.162384571824639,3.049488263532372,2.4000701858302733,1.5419103619746917,2.8464864823065428,-4.162384571824639,1.6781974920337517,3.2911565578142934,-4.162384571824639,-4.162384571824639,0.3770084961474929,-4.162384571824639,0.2056673773878703,1.8204176444901317,-4.162384571824639,-4.162384571824639,-4.162384571824639,4.394262357206468,4.255148779765941,-4.162384571824639,-0.1928395726022547,-4.162384571824639,-4.162384571824639,8.516033911886913,-4.162384571824639,2.0355372424371447,3.441767521472726,-4.162384571824639,2.0503163388739862,-4.162384571824639,4.232148724750225,2.5584622944540545,2.897633479385864,3.5024254273397077,4.665814148680448,-4.162384571824639,-4.162384571824639,-4.162384571824639,-4.162384571824639,-4.162384571824639,-4.162384571824639,-0.09071649126526,5.48739432471583,-4.162384571824639,-4.162384571824639,P6010,23.0
PSM6XBUO,-4.337197814164117,3.0931276975158326,4.776325610180945,1.6019612045941063,-4.337197814164117,-4.337197814164117,5.243564663778275,4.76774163726622,6.5933362629657495,6.751987362183321,-4.337197814164117,5.6961906676269525,-4.337197814164117,-4.337197814164117,7.688937982744592,6.720559094918002,2.898358062370333,3.3606926040473777,-4.337197814164117,4.389644540733589,3.826356383705998,-4.337197814164117,5.694867995273524,-4.337197814164117,2.2498635513081773,-4.337197814164117,2.751111035195369,6.177744733572805,4.397565087432132,2.312844595999846,1.02294695049161,0.0931949670584622,-2.167171412066761,-4.337197814164117,-4.337197814164117,-4.337197814164117,2.587977251023194,-4.337197814164117,-4.337197814164117,-4.337197814164117,3.89921826262948,-4.337197814164117,-4.337197814164117,6.967879880043309,1.6063117959107398,-4.337197814164117,0.0682456520982679,-4.337197814164117,3.102043968548914,2.683040949657401,1.6232605936216284,2.7711174018770937,-4.337197814164117,1.462403624932474,1.824795862835764,-4.337197814164117,-4.337197814164117,-4.337197814164117,-4.337197814164117,0.4696322242127451,1.598138848420971,-4.337197814164117,2.193113163808808,4.020484663758528,2.6575753828870425,-4.337197814164117,4.004733096871697,0.2289312986315543,-4.337197814164117,-4.337197814164117,8.552937147305885,-4.337197814164117,2.0518714800547766,3.180028308746249,-4.337197814164117,1.1166350642130904,-4.337197814164117,3.843186747603205,0.255467435385162,0.0956560015370087,1.8780861427667237,2.5555352728007428,-4.337197814164117,-4.337197814164117,-0.889963900513564,0.9195653935904992,-4.337197814164117,0.9087232209322824,-0.6431725254474401,2.9411081344316647,-4.337197814164117,-4.337197814164117,P6010,25.0
PSM7J18E,-3.943649566339742,2.5881444688570383,3.547742187106646,2.092311859243969,-3.943649566339742,-3.943649566339742,3.521751172677356,4.914677722163953,6.08970648613599,7.180832850911726,-3.943649566339742,5.104469643467628,-3.943649566339742,-3.943649566339742,7.886054041805537,7.04540565894335,1.7251849509671209,0.3925303405341029,-3.943649566339742,3.6163878671301264,3.472488809666234,-3.943649566339742,5.712153563872563,-3.943649566339742,2.5215431971410918,-3.943649566339742,2.356865972586553,3.80369215641728,2.302544001023655,1.746270030497891,-3.943649566339742,-2.3524471467594203,-3.943649566339742,-3.943649566339742,-3.943649566339742,-3.943649566339742,1.114397596744288,-3.943649566339742,-3.943649566339742,-3.943649566339742,4.494621353948896,-3.943649566339742,-3.943649566339742,8.187157540313247,1.9944328810028509,-3.943649566339742,0.7985699540674265,-3.943649566339742,4.4105564398431545,3.626942493900807,2.5938222956122017,4.0217686672718616,-3.943649566339742,2.4621562489954867,0.0676875245402168,-3.943649566339742,-3.943649566339742,-3.943649566339742,-3.943649566339742,1.7266045389036415,1.0474454129970692,1.0502392580775624,0.8902264395983615,7.014812908180658,5.142612024209923,-3.943649566339742,3.313310154950364,-3.943649566339742,4.746050971925574,-3.943649566339742,8.910211350705376,-3.943649566339742,3.9648723405325033,2.633548772393935,-3.943649566339742,-0.2652735581540728,-3.943649566339742,4.507145658840996,1.1344731367071166,0.2587526302251532,2.0955050083504165,2.4845092961186737,-3.943649566339742,-3.943649566339742,-1.4928853539574956,-3.943649566339742,-3.943649566339742,-3.943649566339742,-3.943649566339742,3.487048398692318,-3.943649566339742,-3.943649566339742,P6010,27.0
PSM7J18G,-4.232111067462201,2.7246668922748354,4.289028136573169,2.6399096694607103,-4.232111067462201,-4.232111067462201,3.6926031880299455,4.573275300214578,5.936832323013976,6.746566977779176,-4.232111067462201,6.004913565996869,-4.232111067462201,-4.232111067462201,6.9631474109805644,7.085197545650162,1.4771149857297292,-0.335780727880465,-4.232111067462201,3.726331888601016,4.376750571942742,-4.232111067462201,5.241225200771681,-4.232111067462201,1.703974273566466,-4.232111067462201,-4.232111067462201,4.105049066874097,3.058760080491549,4.537569357918885,3.6346985688904105,-4.232111067462201,-0.8964156013996867,-4.232111067462201,-4.232111067462201,-4.232111067462201,-4.232111067462201,-4.232111067462201,-4.232111067462201,-4.232111067462201,4.846354735026294,-4.232111067462201,-4.232111067462201,7.338581448970844,-4.232111067462201,-4.232111067462201,-1.3617824196098065,3.5754487967931885,4.282781563779532,3.976676905654826,3.571188175199656,3.816458628060128,-4.232111067462201,1.511530741038964,1.2936166214449845,-4.232111067462201,-4.232111067462201,1.163561924171287,-4.232111067462201,1.2488629915321905,0.0258410147220988,3.3037533003478927,1.949453734626001,-0.1630319843731698,4.954885532830178,-4.232111067462201,3.3081837731220185,-4.232111067462201,4.141913477761237,-4.232111067462201,8.817069280439657,-4.232111067462201,-4.232111067462201,2.29036633263958,-4.232111067462201,-4.232111067462201,-4.232111067462201,4.009813920999585,2.3887175959257485,3.4844950882234045,4.715673473968246,6.1479003360970985,-4.232111067462201,-4.232111067462201,-0.2626599573925556,0.1180757752737751,-4.232111067462201,-4.232111067462201,-4.232111067462201,5.404062652080637,-4.232111067462201,2.333341631116455,P6010,29.0
PSM7J18I,-4.003353600207129,2.2602265181518835,3.5079662392973345,2.5391672662886657,-4.003353600207129,-4.003353600207129,2.6259487014313496,4.090027447752745,6.359111691923302,6.877965951987941,-4.003353600207129,5.003914350718565,-4.003353600207129,-4.003353600207129,6.803441137021951,7.192252464877816,-0.1479073301928597,0.0090551510316849,-4.003353600207129,3.470127213764468,4.242842420269081,-4.003353600207129,4.412070470376172,-4.003353600207129,2.2497182090867964,-4.003353600207129,-4.003353600207129,3.843050413999417,2.305083554756954,1.874013929333299,-0.9243778164475652,-4.003353600207129,-4.003353600207129,-4.003353600207129,-4.003353600207129,-4.003353600207129,2.74458426501184,-4.003353600207129,-4.003353600207129,-4.003353600207129,3.558370197865199,-4.003353600207129,-4.003353600207129,8.161416572716071,-4.003353600207129,-4.003353600207129,2.708149645426856,-0.2426071819558828,4.471850260665425,4.261304562153948,4.7751629876301935,4.876149761777197,-4.003353600207129,3.814987267375544,5.216131927144332,-4.003353600207129,-4.003353600207129,-4.003353600207129,-4.003353600207129,2.8389742021254163,1.2397233210371112,-4.003353600207129,5.471624668957715,8.09874532844168,6.132014622685995,-4.003353600207129,2.6877824390640352,-4.003353600207129,3.858985850922752,-4.003353600207129,8.563200802698283,-4.003353600207129,5.368345657671241,3.738753303913692,-4.003353600207129,-4.003353600207129,-4.003353600207129,4.211816514564853,1.166186907679572,1.3905046884217107,2.8560818088788933,2.9480518174533588,-4.003353600207129,-4.003353600207129,-1.4156369094665031,-4.003353600207129,-4.003353600207129,-4.003353600207129,-4.003353600207129,4.053205132823419,-4.003353600207129,-4.003353600207129,P6010,31.0
PSM7J18K,-3.034951604586965,2.3425320005662678,4.936454376723262,-3.034951604586965,-3.034951604586965,-3.034951604586965,4.328347127898946,5.070701087264962,7.428849319934622,7.366181950916896,-3.034951604586965,7.043612265149504,-1.2810530547719114,-3.034951604586965,8.643935971731256,9.452759452704248,-3.034951604586965,0.9681466630331244,-3.034951604586965,-3.034951604586965,5.58560053203289,-3.034951604586965,6.605022034456666,-3.034951604586965,0.2540682180424962,-3.034951604586965,1.6925008586882164,5.103147617168463,2.81021375055393,-3.034951604586965,0.567161387606026,2.163570179368106,3.464398270698513,-3.034951604586965,-3.034951604586965,-3.034951604586965,-3.034951604586965,-3.034951604586965,-3.034951604586965,-3.034951604586965,2.839202643423389,-3.034951604586965,-3.034951604586965,7.567606609170285,-3.034951604586965,-3.034951604586965,0.3057710266400288,-3.034951604586965,4.262690150201465,2.417583976689315,1.2166367843688164,4.1866417852819415,-3.034951604586965,3.03876417189403,3.531086304436399,-3.034951604586965,-3.034951604586965,-3.034951604586965,-3.034951604586965,1.4377985639296966,2.779146433456821,-3.034951604586965,-3.034951604586965,-3.034951604586965,2.034907332927917,-3.034951604586965,5.016135804540892,-3.034951604586965,-3.034951604586965,-3.034951604586965,9.95122214958592,-3.034951604586965,4.756290622026564,1.9370290118757865,-3.034951604586965,-3.034951604586965,-3.034951604586965,4.987777776357516,-3.034951604586965,-3.034951604586965,2.060754451205092,2.4894232073572145,-3.034951604586965,-3.034951604586965,-3.034951604586965,-3.034951604586965,-3.034951604586965,-3.034951604586965,-3.034951604586965,2.9039226092502606,-3.034951604586965,0.5159904095479853,P6010,34.0
PSM7J18M,-4.220891686727475,0.9523482621092664,2.655374842148854,2.0827568877794675,-4.220891686727475,-4.220891686727475,5.972926977005694,4.585795510888437,7.111756894653104,7.015174081008814,-4.220891686727475,6.491325502969504,-4.220891686727475,-4.220891686727475,7.599670128962751,7.566869651339444,2.829387795444428,3.057778954438227,-4.220891686727475,4.912348680767351,4.753250273758426,-4.220891686727475,5.170399386666314,-0.1109339508559195,3.064453575424044,-4.220891686727475,3.5374611851610838,5.485796614174773,3.7671904644080767,1.7875805643821885,0.9699484275848462,-4.220891686727475,-0.1619747626261691,-4.220891686727475,-4.220891686727475,-4.220891686727475,2.2165450367343995,-4.220891686727475,-4.220891686727475,-4.220891686727475,4.401540472698788,-4.220891686727475,-4.220891686727475,7.773391041168947,-4.220891686727475,-4.220891686727475,1.5706225147728503,-4.220891686727475,3.3557516684337507,4.040372771101029,-0.9220869865726922,3.5196427732605367,-4.220891686727475,1.1345846111938584,2.734663814523871,-4.220891686727475,-4.220891686727475,-0.9757618092741004,-4.220891686727475,1.710925423364689,1.0504718702439124,2.152231835690846,4.062914163214141,-4.220891686727475,4.166184271254519,-4.220891686727475,3.212518507634905,-4.220891686727475,2.9357305469324952,-4.220891686727475,8.060446716133617,-4.220891686727475,5.601766179851014,3.2470535176505173,-4.220891686727475,0.7149115309237803,-4.220891686727475,4.690132506648304,2.024105718978121,1.632845538551953,2.930673603206865,2.7818148738329462,-4.220891686727475,-4.220891686727475,-4.220891686727475,-4.220891686727475,-4.220891686727475,-4.220891686727475,-4.220891686727475,2.13588049607944,-4.220891686727475,-4.220891686727475,P6010,35.0
