,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_nordii,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_goldsteinii,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_senegalensis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_thermophilus,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_callidus,Ruminococcus_lactaris,Subdoligranulum_unclassified,Holdemania_filiformis,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Desulfovibrio_desulfuricans,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified
MSMB4LXS,3.7799855999257153,-3.120533302405196,5.268537878698157,0.9725423052302951,4.6840524106056245,-3.120533302405196,3.9664668246372656,-3.120533302405196,-3.120533302405196,6.112434462698699,-3.120533302405196,-0.17669908761138764,-3.120533302405196,5.066801558147419,7.592978550264318,4.983008958109323,7.20107557376229,8.44913079653426,3.1760804733501296,-3.120533302405196,-3.120533302405196,-3.120533302405196,8.245927348614206,3.3979198247805407,2.281855022148749,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,0.8986818254938758,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,2.4835008791028272,-3.120533302405196,4.751694046361126,-3.120533302405196,-3.120533302405196,4.752967922247749,2.5456563963556444,3.0575714013478787,6.77895449659492,1.2953569953536164,6.507980282770016,-3.120533302405196,3.3950223451581483,-3.120533302405196,-3.120533302405196,-3.120533302405196,5.92162820534361,-3.120533302405196,2.361710979248933,0.4052076305892083,-3.120533302405196,1.6307648290351722,-3.120533302405196,-3.120533302405196,1.839523417247353,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,10.121406378126002,2.799789581450998,-3.120533302405196,-3.120533302405196,-3.120533302405196,6.773626340962712,-3.120533302405196,-3.120533302405196,4.597394438240306,6.073363748296656,3.852119821549466,6.166553496090486,-3.120533302405196,-3.120533302405196,7.591433354288258,3.3067482067313767,-3.120533302405196,-3.120533302405196,-3.120533302405196,-3.120533302405196,2.9596427192130026,-3.120533302405196,-3.120533302405196
MSMB4LXW,2.146547919985913,-4.688077725461595,4.034775871858492,1.6294251362239827,4.8019556360115345,-4.688077725461595,4.8932596543879745,-4.688077725461595,-4.688077725461595,2.6547953704074354,-4.688077725461595,-0.05418190858072336,-4.688077725461595,3.824850772563808,6.615239806538025,3.1969503456490393,7.069120008947896,7.2108439260252615,3.3571476090613075,-4.688077725461595,1.6059468086774649,3.192544666040032,6.058547318351458,-0.045885957549133494,4.8594851674235455,-4.688077725461595,-4.688077725461595,2.10150551774118,-4.688077725461595,2.511169751165381,5.636976654056554,-4.688077725461595,0.9770738186301973,-4.688077725461595,-4.688077725461595,-4.688077725461595,-4.688077725461595,-1.344256785924662,-4.688077725461595,-4.688077725461595,1.0648172493911865,-4.688077725461595,-4.688077725461595,-4.688077725461595,-4.688077725461595,2.8125625555089844,1.5324376063562664,6.9331068353505705,1.4250231679958363,0.7463207556390401,4.112692484062281,1.5758018389290038,2.21483853574379,3.831287412256633,2.5955799884475805,1.9633342982784043,3.7037213313536412,4.375723277856069,-4.688077725461595,-4.688077725461595,-0.9519056052959591,3.271457704432499,-4.688077725461595,2.852335966588184,0.3093427611505426,2.7285746821906987,1.2204083528906207,4.463317309995577,2.3755467479392083,2.884653152229059,1.1283917373729038,1.3892820642016641,-4.688077725461595,-4.688077725461595,-4.688077725461595,7.600468632958238,3.697188599579249,-4.688077725461595,3.254125941390879,-4.688077725461595,4.7906711180217325,0.6925219157701168,6.644871099391489,-4.688077725461595,-4.688077725461595,-4.688077725461595,-4.688077725461595,-4.688077725461595,-4.688077725461595,4.003206335555231,4.081428068648806,1.785746665277646,-4.688077725461595,2.558321628857107,1.2250550241043179,0.3208592194288933,-4.688077725461595,-4.688077725461595
MSMB4LZ8,1.853781553899207,-4.575887051599221,2.0794611157331424,3.0273041661388973,5.754629796288317,6.123855670833467,-1.0837616307296578,-4.575887051599221,-4.575887051599221,-4.575887051599221,-4.575887051599221,-4.575887051599221,-4.575887051599221,4.683154717918176,-4.575887051599221,5.240474761638028,5.944446504349772,7.124414783861325,-4.575887051599221,-4.575887051599221,4.3445098239586315,4.34480615649655,-0.5058001658241658,-4.575887051599221,6.465059869839739,-4.575887051599221,-4.575887051599221,1.6965072534345174,-4.575887051599221,-4.575887051599221,6.822552606107924,-4.575887051599221,4.148526499790471,-4.575887051599221,-4.575887051599221,-4.575887051599221,-4.575887051599221,0.08414951365244683,-4.575887051599221,-4.575887051599221,1.0779441759877244,0.970655445059661,-4.575887051599221,1.5977833943653499,4.601481524308163,3.452604524777711,3.6011665552397485,7.580732347028158,-0.530195030742739,4.681953781078533,2.429486721217696,0.27786988177927263,2.2367779591203325,5.895432579886587,2.3033590359462597,5.137177974286775,3.4144835149466584,3.246487951118498,-4.575887051599221,2.7284445617836646,0.3057804068488341,3.477405419078914,-4.575887051599221,2.5550325234014215,1.9007898548303555,-4.575887051599221,1.6336789315007794,5.223855992848118,4.444219316734752,-4.575887051599221,4.014852096164607,-4.575887051599221,-4.575887051599221,1.3861737565084367,-0.3080820432236635,7.0852335189372795,1.428604458968362,-4.575887051599221,-0.4870417203091879,3.9943756007142506,6.014205788844359,2.028624720679793,-4.575887051599221,-4.575887051599221,-4.575887051599221,-4.575887051599221,-1.0329163583290644,-4.575887051599221,2.474276651831693,5.582347765297204,-4.575887051599221,-4.575887051599221,-4.575887051599221,0.6605605361535254,1.4797619238821804,-4.575887051599221,6.322023028030474,-4.575887051599221
MSMB4LZC,-4.405307083715167,-4.405307083715167,-4.405307083715167,-4.405307083715167,-4.405307083715167,7.140848543844049,2.929922640113885,2.1290808233770875,0.9875854197100669,-0.9205840154404896,4.580188307406326,0.9739974541527623,2.73616364676072,0.28638942837661574,-4.405307083715167,5.938216941741727,5.391999386776119,7.547737805645798,5.705070111333685,-4.405307083715167,-4.405307083715167,5.557524048173715,7.112189276959429,-4.405307083715167,-4.405307083715167,-4.405307083715167,-4.405307083715167,5.856461811438867,-4.405307083715167,-4.405307083715167,6.055440220237465,-4.405307083715167,3.512907986895395,-4.405307083715167,-4.405307083715167,1.7883356534098507,2.901499667526789,3.812154981927013,3.1945768004823867,1.3832647964472518,3.7968232646525175,1.6193716036045522,2.9116757701145515,3.7766570507622346,-4.405307083715167,-4.405307083715167,-4.405307083715167,1.7746606562770522,-4.405307083715167,-4.405307083715167,0.4887179202233529,5.770867679186532,2.3075862335349733,5.218187639630245,-4.405307083715167,-4.405307083715167,2.8121627425319176,-4.405307083715167,3.2997131379913407,1.5077172453465826,-4.405307083715167,2.822319075960519,2.0685841358639685,0.7323773969883494,3.1453532698095437,3.1104324776853636,-4.405307083715167,-4.405307083715167,-4.405307083715167,3.2114344631598097,5.298666146610669,1.69097091367723,-4.405307083715167,0.037290739716398846,-4.405307083715167,6.300063450667038,-4.405307083715167,-4.405307083715167,-4.405307083715167,-4.405307083715167,6.649470362916067,1.9132953704443194,7.706168297235649,-4.405307083715167,-4.405307083715167,-4.405307083715167,-4.405307083715167,5.090774223865144,5.406838081636182,-4.405307083715167,6.397810056218313,3.443712303830676,-4.405307083715167,3.622710318503196,3.300127917525825,-4.405307083715167,-4.405307083715167,-4.405307083715167
MSMB4LZK,1.9601686642546738,-3.7566120748555054,1.1577961919954713,-1.2404593114977907,7.396369704010278,-3.7566120748555054,6.868140513994694,-3.7566120748555054,0.3249202285069508,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,6.461464048740725,9.059394763013033,6.8015957178053785,7.937765485508456,6.910708802654119,5.050242822322522,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,7.854200578229506,1.6254889727603015,6.6502913789089355,-3.7566120748555054,-3.7566120748555054,5.432084447348494,-3.7566120748555054,5.841080697534409,-3.7566120748555054,-1.2020887857607487,3.969442289428498,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,2.5507824711461122,3.668519619127723,1.328908175170275,1.022900306797176,2.8191757747005415,2.9637770694635774,2.286027016648088,2.6225190164210543,-3.7566120748555054,2.7620596391106647,-3.7566120748555054,6.129729564883926,-3.7566120748555054,-3.7566120748555054,1.2198177128280925,-3.7566120748555054,1.4992682201822074,3.413595556767363,1.7056918521043816,2.0230810450559815,1.7562845970068395,-3.7566120748555054,-3.7566120748555054,1.5149350620782513,-3.7566120748555054,2.091044443875436,-3.7566120748555054,-0.2612171850673608,1.4878341482094921,1.5966857803113594,2.5074862461372094,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,5.49558528322162,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,5.7630135861763545,2.8098517127978777,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,5.086183621431129,-3.7566120748555054,6.642901818872112,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,5.671236847948761,5.027455719128605,3.1186313411982516,-3.7566120748555054,3.1350063195728346,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054,-3.7566120748555054
MSMB4LZV,0.4983392075999067,-4.255036129817807,0.45964400140869976,-4.255036129817807,3.84016024779085,5.511119199615282,6.1074494312737375,-4.255036129817807,-4.255036129817807,5.738738129600793,-4.255036129817807,5.658206342106047,-4.255036129817807,-4.255036129817807,3.604410950655188,-4.255036129817807,6.529815782098298,4.521659250893896,4.34206532199003,3.685746027355992,4.980459559106643,-4.255036129817807,-4.255036129817807,-4.255036129817807,4.885585230870773,-4.255036129817807,-4.255036129817807,2.8925790932725226,-4.255036129817807,4.136043691924802,5.483056451690333,0.3855751351171719,3.2218388781976115,-4.255036129817807,-4.255036129817807,3.5291772271497903,-4.255036129817807,-4.255036129817807,-4.255036129817807,-4.255036129817807,-4.255036129817807,-4.255036129817807,-4.255036129817807,-4.255036129817807,5.635511081916633,1.6517302330316,-1.8706856020994564,6.3814406799027115,7.040980372551596,-4.255036129817807,0.5010466898108845,-4.255036129817807,3.169222533489666,5.049597863774817,3.221304818251509,1.9870577326370826,1.473651215174952,5.640774041809442,-4.255036129817807,-4.255036129817807,-4.255036129817807,-4.255036129817807,-4.255036129817807,0.4615209824122779,-4.255036129817807,2.501909776971977,5.093851162919936,7.655906211146187,3.9440570840000957,-4.255036129817807,1.2197573677760882,0.6864366965317643,2.8945561043823904,-4.255036129817807,2.5385231256039855,8.516132300570419,-4.255036129817807,4.8918809330793955,3.7855344141863565,5.229625281341002,6.286347905213622,0.45210064717611864,-4.255036129817807,-4.255036129817807,-4.255036129817807,-4.255036129817807,-1.3314525005212907,-4.255036129817807,-4.255036129817807,5.7228504194334775,4.502970334060073,2.562552025186669,-0.04211644115707536,-4.255036129817807,-4.255036129817807,4.010381191517103,-4.255036129817807,-4.255036129817807
MSMB4LZX,1.730457349717038,-4.991410934406211,1.791105623648627,-0.3974382761764179,4.0009527265880624,5.020835992046274,5.287285841310993,-4.991410934406211,-4.991410934406211,5.461975062605216,-4.991410934406211,5.018384928512436,-4.991410934406211,-4.991410934406211,3.442160359255734,-1.1551459967814282,6.2087514933699035,4.418946684262607,3.6514796792339483,2.551445593841052,5.030607948818048,3.7982746066214768,-4.991410934406211,-4.991410934406211,4.792461403163352,-4.991410934406211,-4.991410934406211,2.88363297197298,-4.991410934406211,3.598791675727954,5.323255207894597,0.22379540759115457,3.476028632646581,-4.991410934406211,-1.8012782714810083,1.7887769939418643,-0.9977579006370263,-4.991410934406211,-4.991410934406211,-4.991410934406211,0.9018477400571596,-4.991410934406211,-4.991410934406211,-4.991410934406211,4.879381346973175,1.4877465573204995,-4.991410934406211,5.7843457848040885,2.9120857651218985,-0.317694605337449,0.5231518156114348,-4.991410934406211,2.089868803190278,3.8706456941153844,1.2538641488895017,1.1033800913693037,-1.1419516261152651,4.928381062250994,-4.991410934406211,1.498400379888328,-4.991410934406211,-4.991410934406211,-4.991410934406211,1.395059374104851,-0.09988185333963528,2.387064344670301,4.2653415360686,6.984847467696527,4.390962941197974,-4.991410934406211,2.0386333744498994,1.5856487910216899,2.304823020204509,-4.991410934406211,1.3548617870860022,7.667885637359115,-4.991410934406211,3.9041916686820555,2.516817753839268,4.554411750857735,5.506307797760854,-0.8071948374724425,-4.991410934406211,-4.991410934406211,0.1192860054547964,0.6821468613462045,3.290971719550777,-4.991410934406211,0.9654352246827598,4.964963241596227,2.6999199968721808,-0.48636201965566705,-4.991410934406211,-4.991410934406211,-0.01497543750674879,2.6155669274500903,-4.991410934406211,-4.991410934406211
MSMB4LZZ,0.824984186017625,-4.751053111587455,1.2324138526630772,-4.751053111587455,4.882663158529095,6.3511058071722974,5.948458178666147,-4.751053111587455,-4.751053111587455,6.206183560397053,-4.751053111587455,6.271193678576626,1.7121563584286967,-2.567544499957611,4.860348904813935,-0.43402233276918345,6.621390332502424,5.2270154831009785,3.9106531821633412,3.8740263003711437,5.555081457207245,4.862032674516429,-4.751053111587455,-4.751053111587455,5.021009893828145,-4.751053111587455,-4.751053111587455,3.518178436686868,-4.751053111587455,4.171902163382236,6.086561985249663,1.3009120332680455,3.873916084811956,-0.09668285046293157,-0.13338331438665563,4.138542526088951,-4.751053111587455,-4.751053111587455,-4.751053111587455,-4.751053111587455,0.9300821569007933,-4.751053111587455,-4.751053111587455,-1.3014924101834033,4.433921969683981,-4.751053111587455,-4.751053111587455,4.861451204676936,7.50998812922092,-4.751053111587455,-4.751053111587455,-4.751053111587455,-1.1650308638814462,4.267010534345483,-0.601504570641298,0.5629036875277542,-4.751053111587455,3.5604542213667854,-4.751053111587455,2.5455643834332378,-4.751053111587455,-4.751053111587455,-4.751053111587455,-4.751053111587455,-0.14048075759886558,1.2792528638017782,2.9211204777723525,5.3963886062028426,4.0694809443581255,-4.751053111587455,2.5585168839671457,1.1352915323812702,1.9741483292571296,-4.751053111587455,-4.751053111587455,6.943241838994335,-4.751053111587455,3.2034321055248993,1.2693634810853158,4.689881602347668,5.106765875454591,-4.751053111587455,-4.751053111587455,1.8972194574518744,-0.39652336923730225,2.1126745058425858,3.121234361454423,-2.069592193147029,0.06898058389233697,5.574872767417057,2.54160392024746,0.5754146425229347,0.6643399160441099,-4.751053111587455,-4.751053111587455,2.46989106938274,-4.751053111587455,-4.751053111587455
PSM6XBTR,5.508832964928658,-0.23008660942156034,-3.6743846617492384,-3.6743846617492384,6.224316220130632,-3.6743846617492384,5.547475860712992,-3.6743846617492384,6.361505557451975,7.176015413510294,4.054827241275334,-3.6743846617492384,-3.6743846617492384,4.670444831466452,9.034375930835147,-3.6743846617492384,8.086956470143564,7.971691201794798,-3.6743846617492384,5.935905725993125,-3.6743846617492384,6.052063929053198,6.90780626285354,-3.6743846617492384,6.469934684039657,-3.6743846617492384,-3.6743846617492384,5.252889146060769,2.886200520378514,4.957132392599731,6.4155998169326836,1.57305504260796,5.5916718700533234,-3.6743846617492384,-3.6743846617492384,-3.6743846617492384,-3.6743846617492384,-3.6743846617492384,-3.6743846617492384,-3.6743846617492384,-3.6743846617492384,-3.6743846617492384,-3.6743846617492384,-3.6743846617492384,4.939526209664004,0.917558858370187,-3.6743846617492384,6.696128995216688,1.8151316947178397,-3.6743846617492384,-1.769147994492151,-3.6743846617492384,1.1607917382224269,3.5251856877561023,-3.6743846617492384,-0.5887365960386628,-0.9096646286678531,1.4396302543331458,-3.6743846617492384,1.6265283732657352,-3.6743846617492384,1.0926095672703529,-3.6743846617492384,-3.6743846617492384,2.176522320241764,-3.6743846617492384,4.58824166559052,-1.8351178788473526,3.0513069218310775,-3.6743846617492384,5.278636337537292,-3.6743846617492384,-3.6743846617492384,-3.6743846617492384,-3.6743846617492384,6.970259892746669,-3.6743846617492384,3.9042763139661902,-3.6743846617492384,-3.6743846617492384,6.12875019575188,-3.6743846617492384,5.3528288869284095,-3.6743846617492384,-3.6743846617492384,-3.6743846617492384,-1.0040816395485432,-3.6743846617492384,-3.6743846617492384,6.727973791326606,4.840461793413144,-0.882994434312165,-3.6743846617492384,-3.6743846617492384,0.6944123312914918,-3.6743846617492384,1.3335999565258714,-3.6743846617492384
PSM6XBTX,4.275439580443487,3.0905043414661826,-4.154531959283473,2.7879716164401067,8.3465853158304,-4.154531959283473,3.6305281951590924,-4.154531959283473,5.009509726495754,4.17008391718873,-0.10563110102432738,-4.154531959283473,-4.154531959283473,4.269988579133591,7.48699519937409,-4.154531959283473,7.1976396718041045,6.908320740809064,-4.154531959283473,5.695264624069003,-4.154531959283473,5.465470214619559,6.082657011181958,-4.154531959283473,4.628661703483943,-4.154531959283473,-4.154531959283473,6.007981222971992,3.814853664902291,4.575994537437068,7.342356500648448,0.8376933486089264,5.212005013941436,-4.154531959283473,-4.154531959283473,-4.154531959283473,-4.154531959283473,-4.154531959283473,-4.154531959283473,1.5645055099040732,-4.154531959283473,-4.154531959283473,-4.154531959283473,1.9147355018077024,0.23410928752609195,2.562777328859907,1.9000929824192188,6.323123345690032,-4.154531959283473,-4.154531959283473,-4.154531959283473,-4.154531959283473,2.3720640360721417,3.9427878126274303,1.8876796856836293,3.1648234513712765,1.474685296511229,2.7657639836516967,-4.154531959283473,2.530893730979236,-4.154531959283473,0.633525017929669,-0.2864584868816582,-4.154531959283473,2.5327473653553767,-4.154531959283473,2.238574495696551,-4.154531959283473,2.9971393909294815,0.6809205899233923,5.379775005308289,-4.154531959283473,-4.154531959283473,-4.154531959283473,1.9247283499025656,6.751631974434857,-4.154531959283473,3.4062761289339702,-4.154531959283473,-4.154531959283473,6.711623752258667,-4.154531959283473,3.784599089518583,-4.154531959283473,-4.154531959283473,-4.154531959283473,-4.154531959283473,0.20532002009107764,-4.154531959283473,5.191534521457535,4.896813370068666,-1.555160821960948,-4.154531959283473,-4.154531959283473,-4.154531959283473,-4.154531959283473,6.245964785984488,-4.154531959283473
PSM6XBU2,4.1425515128292085,3.0343798649878364,0.7303884314069453,3.0955681990097155,6.43816654688767,-4.818038453647688,4.832846655605951,-4.818038453647688,4.985994497198112,5.998642804121819,3.189600213946634,-4.818038453647688,-4.818038453647688,3.361144548975836,7.333180155226885,-4.818038453647688,6.3003525445343875,6.8798492733247025,-4.818038453647688,4.22106321708483,-4.818038453647688,4.225695026122447,5.197261758905926,-4.818038453647688,4.644817808591428,-4.818038453647688,-4.818038453647688,4.273778496646544,1.0421894331628394,4.311775254517867,6.158827024291201,0.07729638971470543,3.4108067719023616,-4.818038453647688,-4.818038453647688,-4.818038453647688,-4.818038453647688,-1.3916760973995004,-4.818038453647688,-0.8772732374360057,2.5533620840645757,-4.818038453647688,-4.818038453647688,1.0755648598710703,-4.818038453647688,3.73074418026743,1.6894406552531667,7.1413321588210295,-0.9456651655678172,2.535098881235065,1.1623464584341718,1.8700667959758936,2.7623368804283954,3.311103666107048,1.223496668221931,2.901934740788379,2.237747824050789,3.423173232763215,-4.818038453647688,-4.818038453647688,0.6263793876750796,1.7429727924445562,-4.818038453647688,0.8370694815208868,1.5149585601005224,-4.818038453647688,2.2128720134796422,2.34486628082184,2.4981999745417536,3.6366089937215538,4.19409217418093,-0.18145150255420184,-4.818038453647688,-4.818038453647688,-4.818038453647688,5.934473881447321,-4.818038453647688,4.4608147336710955,-4.818038453647688,-4.818038453647688,4.724520775062454,0.4838017657068683,3.62781920860467,-4.818038453647688,-4.818038453647688,-4.818038453647688,-4.818038453647688,0.11373767561450521,-0.5511283570720131,5.253753127792153,3.236696891647938,-4.818038453647688,-4.818038453647688,-4.818038453647688,-4.818038453647688,-4.818038453647688,4.085092365329188,-4.818038453647688
PSM6XBW3,-2.1319338393896476,-2.1319338393896476,7.331393576512455,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,4.222534827373698,4.348708995974275,-2.1319338393896476,-2.1319338393896476,7.961379938525333,7.346956350737833,5.999811307923415,-2.1319338393896476,7.595832912515504,3.680895292945131,7.243965568517023,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,6.724133494398885,-2.1319338393896476,-2.1319338393896476,10.141774445034049,-2.1319338393896476,6.39661758100223,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,6.09468301610969,-2.1319338393896476,7.529369033897376,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,10.365834112577858,-2.1319338393896476,-2.1319338393896476,4.383166744476936,7.561317451076944,9.277132910539867,8.324772938529046,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,-2.1319338393896476,6.973522860687363,10.291745620583846,-2.1319338393896476,5.915082041571435,-2.1319338393896476,4.1844069327115365
PSM7J14X,2.33307283099447,0.18815831571773423,-4.698670301741272,-0.8159388905629772,6.4747358546068625,-4.698670301741272,5.487858054242258,-4.698670301741272,3.7359561321915393,6.084094107838833,6.338821893842709,-4.698670301741272,-4.698670301741272,3.5544276556745675,5.855271344586688,-4.698670301741272,5.580943823050186,5.728018294701353,-4.698670301741272,4.253705876728165,-4.698670301741272,4.07314710525124,5.686597145419883,-4.698670301741272,4.240253047741131,-4.698670301741272,-0.19899664925026883,2.6235555204407035,-4.698670301741272,2.7735350049605243,5.060450356141939,-1.3641876138594462,3.419942620656185,-4.698670301741272,-4.698670301741272,-4.698670301741272,-4.698670301741272,-4.698670301741272,-4.698670301741272,2.133243070128743,0.9631661472168584,-4.698670301741272,-4.698670301741272,-0.09673243450839841,3.411110254088718,1.8269246225760325,1.2315003864817475,7.071190048500933,-4.698670301741272,3.135352601213846,-0.7344819350462277,-4.698670301741272,2.278480626971149,3.6813161743954685,0.502176147674545,2.607832834209966,3.508302585671334,4.10751651123585,-4.698670301741272,-4.698670301741272,-4.698670301741272,0.6196195289078688,-4.698670301741272,0.07152786756585527,1.4616073208484766,3.2761573556221846,5.269423819582995,3.0426632752555447,1.912888459222664,-4.698670301741272,4.150044857071139,-4.698670301741272,-4.698670301741272,0.6891952517093838,2.224361328187416,7.835408370013551,-4.698670301741272,4.048073660742575,3.6303697419405134,-4.698670301741272,5.560146032116824,-4.698670301741272,4.628223723092013,-4.698670301741272,-4.698670301741272,-4.698670301741272,1.172354453019862,-4.698670301741272,-4.698670301741272,4.952796135171296,3.0730697659377535,-4.698670301741272,-4.698670301741272,5.824540091877596,-4.698670301741272,2.254291781875959,5.509729777963965,-4.698670301741272
PSM7J154,3.281165910165842,-4.484646330554943,0.3494510607544097,0.29109249696415596,5.636688197088807,-4.484646330554943,6.119402509101267,-4.484646330554943,4.69462993540094,6.516016467370045,2.1010028051113787,-4.484646330554943,-4.484646330554943,3.3142639797945526,7.614722762926599,-2.966540483420248,6.15915426027747,6.368761344763685,-4.484646330554943,4.732544658374929,-4.484646330554943,4.4220250546777455,5.949106425708168,-4.484646330554943,5.3067727698217375,-4.484646330554943,-2.0351309934436497,4.204430207775896,1.2542036323992622,3.950656308872495,6.088462872257585,-0.3451914313489475,3.852978796024799,-4.484646330554943,-4.484646330554943,-4.484646330554943,-4.484646330554943,-4.484646330554943,-4.484646330554943,-4.484646330554943,-0.381988606912401,-4.484646330554943,-4.484646330554943,0.16304310379010012,0.7819579380786017,0.5936281973684796,-0.44269574187316785,6.976898543309737,-4.484646330554943,1.7647844977192886,-4.484646330554943,-4.484646330554943,1.0303873721920223,3.6982346121855194,-4.484646330554943,3.13564088659529,0.1011408602651862,2.783342557422997,-4.484646330554943,0.9298581150339889,-4.484646330554943,0.5943008007405819,-4.484646330554943,-4.484646330554943,0.9685191934116233,2.4958678604494775,2.6893516104819266,1.3125920056119735,2.2306658399026453,4.246280850418666,4.490837215418693,-4.484646330554943,-4.484646330554943,-4.484646330554943,0.7386774173805772,7.957550396098412,-4.484646330554943,4.0184181727687225,4.816144809643492,3.8110698980691096,5.678359163543558,-4.484646330554943,4.013477425257478,-4.484646330554943,-4.484646330554943,-4.484646330554943,-4.484646330554943,1.238793174129876,0.5072442126344523,5.6254742164624805,3.2277528438444953,-4.484646330554943,-4.484646330554943,-4.484646330554943,-0.076729261832158,-4.484646330554943,4.604940765910997,1.7167163987010063
