,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Clostridiaceae_bacterium_JC118,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_unclassified,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_lactaris,Subdoligranulum_unclassified,Coprobacillus_unclassified,Holdemania_filiformis,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Bilophila_unclassified,Bilophila_wadsworthia,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified
ESM5GEZ6_P,3.502063194627525,1.9359804403271985,3.8110739630684423,2.0964035444359315,3.252524361324877,-6.483586438537076,3.466626353248975,2.1498787510850113,-2.1212238780957158,-1.032046608291898,-6.483586438537076,3.2467328884512616,3.9377049680536405,0.42729591622521035,3.9612928595414485,3.0732567358070693,4.091918825864559,0.021440005585319,-6.483586438537076,-6.483586438537076,-6.483586438537076,4.169357573777053,3.712402446483594,-2.149718552559321,-0.02894053938611396,0.9275198462785443,5.589826898740137,-6.483586438537076,-0.2728288553082532,0.20675187498462932,0.3723596652569512,1.3343683351697608,2.3839203885339355,1.772739289201458,0.5677917119320357,1.987283534524635,3.0329325777174425,0.6486065337347586,2.374398208984391,3.3241612507486433,-6.483586438537076,-6.483586438537076,4.681690707128627,-6.483586438537076,2.2522069781565968,-0.8714558905366587,2.249826025844267,-0.41693402368884414,1.8336915194332528,-6.483586438537076,1.102524816673788,0.587948007021101,2.079207679209472,-6.483586438537076,0.80978065558525,1.3036646781848091,-0.767074554233222,-6.483586438537076,-0.8076011702824175,1.3540222917959204,0.7100616631505909,2.2069234704742042,4.549585862892702,2.552203054615685,-6.483586438537076,4.278486011913506,0.1134550447263587,-6.483586438537076,-0.9165433632050295,5.59905240559344,-0.13691775794657612,0.7471315192872519,-0.9700864831998555,2.662246210283003,-1.3437938969085224,-6.483586438537076,2.449952406312706,-1.0738719870180002,-1.1373306188831585,1.594428091037269,1.3300515131006145,0.6101485700392608,-0.07747873750224521,0.6232189207437244,-6.483586438537076,2.1932417937816178,2.0853844832531836,0.5487042378810729,-0.14263518965739852,-6.483586438537076
ESM5GEZA_P,4.188003470983953,2.6399610829987425,4.663718775427192,2.412042672063535,5.135602883928133,-4.83543556443361,5.0424641263634875,-4.83543556443361,-1.859676215484578,-4.83543556443361,-4.83543556443361,3.703432795045212,6.297140887145838,-1.561354206637139,5.901811700850704,4.846145338001895,6.179492777057431,1.2617116087781168,-4.83543556443361,-4.83543556443361,-4.83543556443361,6.723811439246575,6.729275966106062,-4.83543556443361,-4.83543556443361,-4.83543556443361,7.423459309086987,-4.83543556443361,1.7601752445363958,1.6203374464228215,1.1979228845851457,0.10615652353521732,4.274658105920341,-4.83543556443361,-0.365899019219448,0.7014712846827607,4.0531640073580215,-1.3318806128855059,2.8691534745451586,4.43821692146791,0.2736568545890492,-4.83543556443361,5.5514554239383145,-4.83543556443361,5.057027684808398,-0.39480476078600546,-0.3258327225446198,-0.5992384187297084,0.39475664945200784,-4.83543556443361,2.8093307067049746,0.7407371385588757,3.0708674934694375,1.7551376334354183,-4.83543556443361,-4.83543556443361,3.139322925862328,-4.83543556443361,-0.25242590329865067,3.4493761820376685,-4.83543556443361,1.9185345231932986,5.426056008456751,3.8569837655136423,-4.83543556443361,4.9854337252373675,-4.83543556443361,-4.83543556443361,-4.83543556443361,7.008351963204823,-4.83543556443361,-4.83543556443361,-4.83543556443361,4.3659139602396575,-4.83543556443361,-4.83543556443361,3.570355667965699,3.7522247282871053,1.1606735980804794,2.539013970317578,1.4476660386325308,1.0706048984365326,0.13208753053050515,-4.83543556443361,-4.83543556443361,1.3567951656450976,-4.83543556443361,3.2587905231595187,-4.83543556443361,-4.83543556443361
ESM5MEAB_P,-3.8019643566009425,-3.8019643566009425,1.2328385831516258,4.787255862235815,1.3052038912584951,-3.8019643566009425,4.904486621270333,-3.8019643566009425,-3.8019643566009425,2.0948917989902975,-3.8019643566009425,3.9130361936950298,6.988257383281539,9.049088600367757,-3.8019643566009425,7.272656105266132,6.860156304349907,0.5602803253372137,2.239637091666708,-3.8019643566009425,1.6303853208713797,8.058805815121868,-3.8019643566009425,-3.8019643566009425,2.5235183317868852,2.271254348479933,2.421997619126855,0.6601497539415746,4.998625867341308,4.866223929389842,-3.8019643566009425,-3.8019643566009425,5.026960762469978,3.5868994244201575,-0.5255181342743658,-3.8019643566009425,-3.8019643566009425,2.5237149265829855,-3.8019643566009425,6.790706486249256,2.166234089972119,-3.8019643566009425,-3.8019643566009425,-3.8019643566009425,-3.8019643566009425,-3.8019643566009425,5.248059269293814,0.848975515263092,5.176239807466359,-3.8019643566009425,-3.8019643566009425,-3.8019643566009425,3.134637070777793,2.809227173757689,-3.8019643566009425,2.670619348828997,-3.8019643566009425,-3.8019643566009425,-3.8019643566009425,1.5062849374491343,-3.8019643566009425,4.856315360354506,-3.8019643566009425,-3.8019643566009425,-3.8019643566009425,-3.8019643566009425,-3.8019643566009425,3.142396789541894,-3.8019643566009425,8.07180628075992,-3.8019643566009425,-3.8019643566009425,-3.8019643566009425,6.501815401040819,1.6895933855765755,-3.8019643566009425,4.179273702677581,-3.8019643566009425,-3.8019643566009425,2.8800887907417634,4.608138711321258,-3.8019643566009425,-3.8019643566009425,-3.8019643566009425,-3.8019643566009425,5.109964522274336,-3.8019643566009425,6.2263525588386415,-0.5507184721340188,4.7715785908608295
CSM5MCUA_P,-3.720230506178522,-3.720230506178522,1.8477715088870106,2.594570122076556,7.192886230031201,2.7464362877493382,4.374627585229111,-3.720230506178522,3.9722486922753077,6.624868437747596,-3.720230506178522,-0.9912267599637943,7.204373635090938,8.932521515859827,1.157259111228667,7.938184655905568,8.454488419432625,0.6922831834388816,-3.720230506178522,-3.720230506178522,5.998630118057634,7.065506283404398,-3.720230506178522,-3.720230506178522,5.7852458301566125,-3.720230506178522,-3.720230506178522,-3.720230506178522,-3.720230506178522,-3.720230506178522,-3.720230506178522,1.6863652925308177,5.416944792651961,0.8199104684640623,0.8177095413153506,1.9117517016818795,-3.720230506178522,-0.5564032285054683,4.108415934564425,0.06288713379761113,0.4709203171200791,-3.720230506178522,6.597419577649889,-3.720230506178522,-3.720230506178522,-3.720230506178522,2.810317057927401,-0.5391397164443426,3.1092863802907136,-3.720230506178522,-3.720230506178522,1.2557941778803006,1.4096697787993833,-3.720230506178522,-3.720230506178522,-1.4530265920128116,-3.720230506178522,-3.720230506178522,-3.720230506178522,3.981464179688647,4.198070130412454,-3.720230506178522,-3.720230506178522,2.0344941284299214,-3.720230506178522,6.785567960444411,-3.720230506178522,1.2522334488782452,-3.720230506178522,3.70765024274454,-3.720230506178522,-3.720230506178522,2.3698275691254542,6.250750600287127,0.4817696327091259,-3.720230506178522,-3.720230506178522,-3.720230506178522,-3.720230506178522,-3.720230506178522,-3.720230506178522,4.42219028086626,-0.6716274230785064,5.6254557320248,3.647070426619411,-3.720230506178522,-3.720230506178522,-3.720230506178522,6.36549738220564,-3.720230506178522
CSM5MCUS_P,-4.342470660987329,-4.342470660987329,-0.9076448850987404,1.1178809623076376,-4.342470660987329,3.9821640435662644,-4.342470660987329,-4.342470660987329,6.949052087095987,-4.342470660987329,3.042582379733469,-4.342470660987329,-4.342470660987329,7.267590531699657,3.8641975761948366,6.61336992214793,0.0832321096015658,-4.342470660987329,-4.342470660987329,-4.342470660987329,3.876165347570974,7.014118168655589,-4.342470660987329,-4.342470660987329,-4.342470660987329,4.430738397155869,5.704954057362513,-4.342470660987329,-4.342470660987329,-4.342470660987329,2.405207479891631,2.0348120626984123,1.7469232705927027,-1.0078084625470112,0.027257193448427586,-1.364265124194187,-0.2706515545023276,-1.5071056821812956,1.4605116093366028,4.119999267366376,0.20240650093916557,1.7592223120007802,7.159527946888577,3.2131825211000695,-4.342470660987329,-1.3134906151230492,-4.342470660987329,2.336565334377277,3.619147453371955,-4.342470660987329,-4.342470660987329,2.1791161127768746,3.161722589651342,-4.342470660987329,-4.342470660987329,-4.342470660987329,-4.342470660987329,-4.342470660987329,-4.342470660987329,1.7895710488371366,4.292882915272606,1.3211165522383244,5.961131469371724,5.257739240585987,-4.342470660987329,4.270708963687785,0.2779981836092009,2.0297730895945314,-4.342470660987329,7.67981385105689,2.4734366254344895,3.320339549956243,4.841526093645466,7.555074223051735,-4.342470660987329,1.190613425001752,-4.342470660987329,-4.342470660987329,-4.342470660987329,-4.342470660987329,-4.342470660987329,3.0959630300965486,1.2044573050625278,3.772216936842378,1.6619440214317844,7.324928463752607,-4.342470660987329,-0.37047129870787465,0.7016687404798994,3.6758304513561244
HSM5MD47_P,-2.361230110170359,5.589067029761559,6.4840712402617084,-2.361230110170359,7.599899399520525,-2.361230110170359,8.847109275618447,-2.361230110170359,-2.361230110170359,-2.361230110170359,7.603052052756772,-2.361230110170359,7.351277078707852,7.258699413909664,4.629510420719793,8.077740710083084,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,6.380579972544748,-2.361230110170359,5.657128810072761,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,9.41796774298558,-2.361230110170359,8.421109018671519,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,6.307868353866922,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,6.550964700933431,6.920745216214485,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,10.653578473310834,-2.361230110170359,-2.361230110170359,-2.361230110170359,8.492440755464449,-2.361230110170359,-2.361230110170359,6.4173851993142215,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,-2.361230110170359,8.633854976812293,7.802687907910567,5.4669097421415325,-2.361230110170359,-2.361230110170359
ESM5MEA9_P,-3.4924061775823922,-3.4924061775823922,2.1288118914313436,5.983948507815444,-3.4924061775823922,-3.4924061775823922,5.139960535929419,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,7.317139745822331,9.345507037156676,-3.4924061775823922,8.538066823507947,7.335697793922619,1.6830131350806425,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,8.032641746136266,-3.4924061775823922,-3.4924061775823922,2.024065115461159,3.8610788435085652,-3.4924061775823922,-3.4924061775823922,3.852006645050806,5.583466190690598,0.1923852115837068,1.4220465168891323,4.734059179712771,-3.4924061775823922,0.45566280736210274,-3.4924061775823922,4.163321598047257,2.7814265367247115,-3.4924061775823922,7.189976568798867,3.950628410022216,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,2.883916131184489,2.187989785415926,5.760156398665651,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,3.1971224146534585,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,0.8755737626714968,-3.4924061775823922,2.394584794140692,-3.4924061775823922,5.555879413319748,7.016070317457233,-3.4924061775823922,-3.4924061775823922,5.793134816477803,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,7.190621166271683,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,6.556873320621563,1.5233430699142385,-3.4924061775823922,-0.30357780204602847,0.16289255976799843,0.7701393128984559,3.409882963391162,5.263195076701956,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,-3.4924061775823922,5.208225886699452,3.465055166708699,6.50191330596623,-3.4924061775823922,-3.4924061775823922
HSM5MD44_P,-2.8603631742079223,9.02328080656229,9.36952123628112,8.35677330014476,3.54878527046625,-2.8603631742079223,5.009881479821848,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,6.5208433887439945,-2.8603631742079223,3.086831904774476,2.7353997465278965,3.1464695915936574,5.1224198839069075,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,7.994438703490945,9.051996890410775,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,0.8106314715676923,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,8.726389028922181,-2.8603631742079223,-2.8603631742079223,3.4502289188575235,-2.8603631742079223,5.480294345448496,5.9697748415272605,-2.8603631742079223,3.4344454854233444,3.9266333745097155,7.288720743085188,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,3.8179969238519824,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,3.7607940712706274,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,8.864468997197399,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,4.505933032007096,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,6.229105957107984,6.2550539677702535,5.735254091984457,7.326711604242506,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,-2.8603631742079223,5.6989025718325665,-2.8603631742079223,7.373808823142962,-2.8603631742079223,-2.8603631742079223
CSM5MCYU_P,-2.8976892101424117,-2.8976892101424117,3.8048538037735398,-2.8976892101424117,4.730576789721901,-2.8976892101424117,6.911337360752893,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,5.414592551646262,5.753227912363361,-2.8976892101424117,6.491112358429352,6.083084900089678,2.3643424588920308,-2.8976892101424117,-2.8976892101424117,5.8884091520172825,-2.8976892101424117,2.8064134306721265,9.970856650654719,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,3.2214017057191358,-2.8976892101424117,-2.8976892101424117,5.691418140578381,2.1344804634668613,-2.8976892101424117,4.448986867483903,4.894610425293111,-2.8976892101424117,-2.8976892101424117,9.044885181662337,-2.8976892101424117,1.1655904903065615,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,4.73372406932515,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,3.4999838386923834,-2.8976892101424117,-2.8976892101424117,3.6623660752884897,-2.8976892101424117,-2.8976892101424117,2.272470763922268,-2.8976892101424117,4.186445426104271,4.010978703301217,5.063686772766112,-2.8976892101424117,7.087161176285347,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,8.15160398506768,3.556488696564168,-2.8976892101424117,-2.8976892101424117,5.797471705832092,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,-2.8976892101424117,2.7937974821512785,3.885078411837097,-2.8976892101424117,9.653324483367191,5.993522744088255
CSM5MCYQ_P,6.181314900036922,-4.627477744117302,-0.464690089825055,2.7800293531679916,-4.627477744117302,-4.627477744117302,-4.627477744117302,-4.627477744117302,-4.627477744117302,-4.627477744117302,5.564896118741764,-4.627477744117302,5.46782635513787,7.527380652147139,5.652804022415407,7.261266503263207,5.733929747697289,4.388398471436654,-4.627477744117302,-4.627477744117302,-4.627477744117302,-4.627477744117302,-4.627477744117302,-4.627477744117302,4.454104839066507,-4.627477744117302,-4.627477744117302,5.244197334440971,4.811448160840032,2.520877751108385,-4.627477744117302,0.5994198581393118,1.373906588255049,-0.09265728787729799,-4.627477744117302,-4.627477744117302,0.8006123536831407,-4.627477744117302,-4.627477744117302,5.923705671025033,0.7810850369560427,-0.17622639525332673,3.2307480044508443,-4.627477744117302,-4.627477744117302,4.224304642683162,4.8258471371924125,3.777701700072603,4.842823695298643,-4.627477744117302,-4.627477744117302,2.5085279980148067,2.824676466370029,-4.627477744117302,5.3917560187081275,-4.627477744117302,4.149825636766802,0.9615630378587827,3.0419109945955913,-1.407836930355451,-4.627477744117302,2.5461523007840157,6.284702519296774,2.8330031055696674,-4.627477744117302,3.9110857138429376,-4.627477744117302,-4.627477744117302,-4.627477744117302,7.0192527370495545,-4.627477744117302,-4.627477744117302,5.929428655397521,4.2337897839674286,-4.627477744117302,0.9769099191082979,2.913515267849145,3.599000466777283,4.21515279632601,5.10909382564648,5.514770480532794,2.8718561182862885,2.5469702554215594,-4.627477744117302,-4.627477744117302,3.642136200946231,-4.627477744117302,6.246811271630257,-4.627477744117302,-4.627477744117302
CSM67U9P_P,-3.296505153908795,-3.296505153908795,6.942549022743467,-3.296505153908795,8.635868128461924,-3.296505153908795,7.31065099332599,1.1943553103596347,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,6.681754185384692,6.731117307003592,-3.296505153908795,9.36075315531037,7.2813788647697635,3.1738392525070767,-3.296505153908795,-3.296505153908795,6.8437096095432866,-3.296505153908795,6.362337660107666,6.114560699640372,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,5.1779720623832075,2.2413599634199546,4.923144542743722,4.556747940951483,5.6101310943638705,2.226351204607477,4.59946691447639,2.2160811095284014,-3.296505153908795,-3.296505153908795,6.030640123715854,7.8022578633592214,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,5.03755780301493,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,4.310765797097988,4.709194921971206,-3.296505153908795,-3.296505153908795,4.2876246789713255,-3.296505153908795,-3.296505153908795,4.403615469756573,-3.296505153908795,-3.296505153908795,-3.296505153908795,2.0196017948464604,7.565593171685721,-3.296505153908795,-3.296505153908795,-3.296505153908795,6.33870195780871,4.685119656616184,-3.296505153908795,-3.296505153908795,8.495426893538186,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,-3.296505153908795,5.81077715555672,4.92328230931954,-3.296505153908795,-3.296505153908795,-3.296505153908795
CSM67UEP_P,7.6929840368870925,0.48025705310683975,1.2106845409129257,3.73585847431141,-4.775715641373811,-4.775715641373811,-4.775715641373811,-4.775715641373811,-4.775715641373811,-4.775715641373811,5.687311494794086,-4.775715641373811,4.098173101475595,7.586605528829038,5.423828173565227,5.221558974673233,5.4157123792696655,3.836783094468986,-4.775715641373811,-4.775715641373811,-4.775715641373811,-4.775715641373811,-4.775715641373811,-4.775715641373811,3.600810971821959,-4.775715641373811,-4.775715641373811,3.2998331823831837,4.379006479040634,3.185919603049726,-4.775715641373811,-4.775715641373811,3.0386160087735554,-4.775715641373811,-4.775715641373811,-4.775715641373811,0.31561443639023246,-4.775715641373811,-4.775715641373811,4.595216857070414,3.950434892246715,3.345209516840008,2.6886607073865116,-4.775715641373811,-4.775715641373811,4.9902345743448056,4.5810912799630055,5.259404194101823,3.4220922031422543,-4.775715641373811,-4.775715641373811,3.0615161019787447,4.485732649120316,-4.775715641373811,5.357110520580248,-4.775715641373811,3.3694086279811373,-4.775715641373811,3.7614494032669015,-4.775715641373811,3.6989962977983604,1.640024481014728,6.426934401885951,3.8614216342714665,-4.775715641373811,2.140377256965645,2.3246459373298674,-4.775715641373811,2.439793814723571,5.894949499834753,-4.775715641373811,-2.0146027407355174,3.7378076306305594,4.345347150613225,-4.775715641373811,-4.775715641373811,3.9741969455026434,4.011437613748862,4.241302039457498,5.251217036727402,5.20251081524408,2.303677420110742,2.05834495748494,-4.775715641373811,-4.775715641373811,3.8222382725768638,-4.775715641373811,4.590886127990407,-4.775715641373811,-4.775715641373811
CSM67U9R_P,-3.111757142322716,-3.111757142322716,6.49361423563959,4.039997173433681,8.066917976751991,-3.111757142322716,8.0728904459522,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,7.5083655300398435,8.009185212725814,-3.111757142322716,9.887413505953024,7.180740065100959,6.359146180647913,-3.111757142322716,-3.111757142322716,7.914361177061581,-3.111757142322716,6.8906011320183636,8.020349857690402,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,2.8417487131658845,-3.111757142322716,0.00010835369106310111,5.125908218584782,3.8532773573368484,-0.20381396522028616,4.8397090338265025,-0.8383262985930617,0.552784185105617,-3.111757142322716,6.05443750648233,4.2894893887297,2.7031757017323788,-3.111757142322716,-0.7747533734875152,3.6629856911983127,5.326229285002759,-3.111757142322716,3.1519101465964443,-3.111757142322716,-3.111757142322716,2.9930411904138117,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,2.2518986948461617,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,2.3113102982114277,7.364866594525162,-3.111757142322716,-3.111757142322716,-3.111757142322716,6.460393282039667,5.3675053179805134,-3.111757142322716,-3.111757142322716,6.38029163004968,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,-3.111757142322716,2.706971479056932,3.17015476113476,-3.111757142322716,-3.111757142322716,-3.111757142322716
CSM79HGH_P,-2.9540864447487003,-2.9540864447487003,7.004114127556724,2.324243621387504,8.381881883020725,-2.9540864447487003,7.806427690108922,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,7.554287397345526,8.106198138482746,-2.9540864447487003,9.523736651739451,8.011290363142505,6.492093222127967,-2.9540864447487003,-2.9540864447487003,7.9083152097013585,-2.9540864447487003,6.127540077443978,7.4720438485248835,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,2.3253042843475704,3.5033262929804305,0.017148632419324628,-0.3840261491220236,6.511589425808468,0.3264314541623534,-2.9540864447487003,3.731820941257607,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,7.319262362930232,7.80979943352488,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,4.1052387884570845,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,2.495930773926675,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,2.6839998623046366,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,3.386432549598867,8.144521663119892,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,8.275949742477867,5.3246435897768425,-2.9540864447487003,-2.9540864447487003,8.323665190914223,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,-2.9540864447487003,2.6588777485780692,4.094001819550043,-2.9540864447487003,-2.9540864447487003,3.970923157828323
MSM6J2N6_P,6.675768207398866,1.4276299761412776,5.130958387621097,5.369167432733965,-3.1615302387425075,-3.1615302387425075,5.883363361193862,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,5.823727690647851,-3.1615302387425075,3.908052966361705,5.538032166012927,6.509293649760719,-3.1615302387425075,6.441674994728386,-3.1615302387425075,-3.1615302387425075,5.905547567513451,-3.1615302387425075,10.426302422585797,-3.1615302387425075,4.906360712015732,6.586984299068985,-3.1615302387425075,4.5332522461824105,4.7917477058130205,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,4.997923756745128,-3.1615302387425075,-3.1615302387425075,5.939529355073672,-3.1615302387425075,-3.1615302387425075,5.162808019149146,-3.1615302387425075,3.4759155341434296,-3.1615302387425075,6.349328469966276,-3.1615302387425075,5.005398177183649,4.0098609961480784,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,2.411784791435565,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,3.1614338760469876,-3.1615302387425075,2.174052184387005,5.064464283515367,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,7.076954639714053,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,5.426504105095575,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,3.0705180578331115,1.8467007977731296,4.806182644266385,4.803031800494714,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,-3.1615302387425075,5.5957073925959016,-3.1615302387425075,3.648200463489464
