,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Anaerostipes_hadrus,Anaerotruncus_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bilophila_unclassified,Bilophila_wadsworthia,Burkholderiales_bacterium_1_1_47,C2likevirus_unclassified,Clostridiaceae_bacterium_JC118,Clostridiales_bacterium_1_7_47FAA,Clostridium_asparagiforme,Clostridium_bartlettii,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Collinsella_aerofaciens,Coprobacillus_unclassified,Coprococcus_catus,Coprococcus_comes,Dialister_invisus,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Eggerthella_unclassified,Escherichia_coli,Escherichia_unclassified,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Flavonifractor_plautii,Haemophilus_parainfluenzae,Holdemania_filiformis,Holdemania_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Odoribacter_splanchnicus,Oscillibacter_unclassified,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Parasutterella_excrementihominis,Peptostreptococcaceae_noname_unclassified,Prevotella_copri,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_obeum,Ruminococcus_torques,Streptococcus_parasanguinis,Streptococcus_salivarius,Subdoligranulum_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified
PSMB4MC1,0.0,0.0,0.03584803666432087,8.681475535150958e-05,0.0,0.0006370173606961417,0.0004230041267245337,0.0,0.0,0.0,0.0,0.0,0.0,0.1584025921020507,0.00015989494492131635,0.02567072342007908,0.0,0.023808049808505313,0.022072677172311202,0.2807396494159838,0.0030400538886963097,0.0,0.0006343524449474532,0.0,0.001689966571706836,0.009419144713739877,0.0005891513739793118,3.618135612642607e-05,0.0,0.00031763745789176883,0.00013601319994268384,0.0,4.0896207066413606e-05,0.0005898688512962663,3.997373623032909e-06,0.0,0.00015825499676827722,0.005726186466614859,0.001200442048024652,0.0,0.0,0.0,0.0,0.015630448343375628,0.001928476531214466,0.0,0.0,4.8275973755089746e-05,0.0024593072490013235,0.0014029756449249861,0.004694249091314979,0.0013068336844530664,0.0005263208603659996,0.09718127761390825,0.0,0.0014193751264553775,0.15793213197564762,0.0015700453630158487,0.0007032302673750971,1.250460466692346e-05,6.488044880461106e-05,0.0,0.0,0.00028606845594576535,0.0,0.0021786711213125005,0.00299157292142209,0.0,0.0,0.01661902958937954,0.013328268626787368,0.05127892381682354,0.0,0.0,0.00017291203338606456,1.3427075503007975e-05,0.0014035906254823757,0.0014254224352697091,0.0006839608765768872,0.0,0.0,0.0,0.0003074902786948391,0.0016088916348909635,0.0017347576556367174,0.007575535499445187,0.0,0.0,0.038432082469712726,0.0,0.0,0.0012219663675332908,0.0004264890165497419
PSMB4MC3,0.0,0.0,0.008393411691986596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08303939290176829,0.0,0.0473702830152808,0.0,0.0139735733973322,0.026347006299469535,0.45102648389177386,0.007551211137326655,0.0,0.0,0.0,0.00026231312724599924,0.011562361118279296,0.0006206488797343492,0.0,0.0,0.0003485002776747195,0.0,0.0,0.0,0.000312301674494657,4.643966458394575e-05,0.0,0.00041207597569684615,0.000490962567501016,0.0004130899421724781,0.0,0.0,0.0,0.0,0.02036886275243837,0.000254606982031196,0.0,0.0008055963648896265,0.0,0.0,0.0,0.0015156770877747183,0.00013404636807855082,2.149608928339847e-05,0.022363436206654083,0.0,0.005692813380788319,0.191062716969814,0.0014246228982629646,0.0003217315627180346,0.0,0.0,0.00024355474744680719,0.0,0.0,0.0,0.0,0.002570202222432002,0.0007098779295899655,0.0,0.005030591875553058,0.0027931734504234793,0.038507607638371716,0.0,0.0,0.0,0.0,0.00014154971999822766,0.018536118347733523,0.0004468550258110238,0.0,0.0,0.0,0.0,0.00032974189787552744,0.0003485002776747195,0.0008517318395308827,0.0,0.0,0.03229838113154401,0.0,0.0,0.0008072187112506378,0.0002492329597103464
PSMB4MC5,0.0,0.0,0.0021375640643682223,0.0,0.0,0.00026196581538582165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04550688612499983,0.0,0.0072402245774383,0.0,0.005813594810199891,0.005051300625830863,0.28391279678695786,0.0,0.0,0.0002745272079255903,0.0,0.002735749733298337,0.0003286222370887879,0.0,0.0,0.0,9.238701609894404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.704751458159875e-05,0.00018011416077184488,0.0,0.0,0.0,0.0,0.0027252143718133693,0.0009639855758745084,0.0,0.0,0.0,0.0,0.0001061640272715936,0.002929337000584611,0.0009746222389122157,0.000972191001646454,0.18091748208507363,0.0,0.006963468735352428,0.19228351630250953,0.00020027316976711887,0.0020546993942268444,0.0,0.0,0.0,0.0,0.0,0.0,0.0012868336244571124,0.0011253589493894402,0.008257798674712305,0.0,0.0035300552083332272,0.001954512158566915,0.016203588566985193,0.0,0.0,0.0,6.73655325721467e-05,0.0005317318503326287,0.09302258204083526,0.001784325549963597,0.0,0.0,0.0,0.0,0.06506710164202725,0.015639035013564784,0.03226160680268291,0.0,0.0,0.013797170181644827,0.00010069374342362982,0.0,0.0005172457282907987,0.00019926015423971818
PSMB4MC7,0.0,0.0,0.0,0.0,0.0,0.0007322866954292083,0.0,0.01738004442769861,0.0,0.0,0.0,1.8760457776131143e-05,0.03527804518126113,0.0,0.08318271690207196,0.004372549153185426,0.015871766506713673,0.009038872402161328,0.007289538319807112,0.025123816401146797,0.0004853613405657168,0.0,0.0006734899534604397,0.0,0.0005052746756353532,0.0,0.0,0.0,0.0,0.0,0.0004058128073138535,0.0,0.0,0.001230329686223483,0.0,0.0,0.0,0.0,0.0009136028515895819,0.0014459177401089677,0.0,0.0,0.002637468826460001,0.04857134921753693,0.0003897773322314621,0.0,0.0017194640797497625,0.0,0.0,0.00015637208380998694,0.007211142663848754,0.0014525205827899525,0.0,0.12498657159970632,0.0,3.091807287127758e-05,0.12709319283602047,0.0025300416241106466,0.0009230354839909886,0.00019860931556295257,0.0,0.0,0.0,0.0001113050623365993,0.0,0.0021060972011807556,0.0003242729405550265,0.0032550966346987765,0.0,0.0002889529725630925,0.00019724682421608272,0.03358792706898241,0.005032728614257213,0.0,0.0014283101596263418,0.2847292493877959,0.001838315248007487,0.006430959157225736,0.027585314229807218,0.0,0.003180578838727663,0.0,0.0,0.0,0.002084297339630838,0.000383384103603842,0.0,0.0,0.1041343751850499,0.0001467298373552156,0.00012419632661852178,0.0006098720882642855,0.0005721415586586586
CSM5FZ4A_P,0.0013526199726764299,0.006114918868097498,0.0,0.0,0.0,3.8146149738106975e-05,4.431833842252216e-05,0.049798027773230176,0.0006397827713370037,0.0013832785492563938,0.0,0.006004021838620137,0.013036168418590155,0.0,0.0,0.06630337096614589,0.3318735263899518,0.0003348159402742599,0.12534096283310348,0.24795402063453756,0.0,0.0,0.0,0.0,0.0002389952405342405,0.005028613659640425,0.0006057851418621922,0.0014534998434692485,0.012139784491455167,2.0135500790141346e-05,9.915975263486693e-06,0.0006077076268622559,0.0,0.0006681141292326799,1.740354842162971e-05,6.435265579160752e-05,2.2057985790205094e-05,0.0005939466815986417,1.1939643684606427e-05,0.00017868992158487246,0.0,0.0,0.0,0.0,0.0,0.00043903486396192613,0.0,0.0,0.0,0.00032469759816866124,0.0008111874866058451,0.0,0.0,0.005519252068340905,0.0,0.0,0.021080857493067432,0.001556808116367411,0.0,0.0,4.381242131724223e-05,0.0,0.0,0.0,1.6290530790013852e-05,0.0,0.0016805554403188827,0.0,0.0,0.027497404139332826,0.027175539676953735,0.02393058736368824,0.0,9.915975263486693e-06,0.0,0.0,0.0,0.0,0.0014742424447857258,0.0,0.0,0.0,0.0,0.0004651401865943707,0.0,0.000265302930008797,0.0,0.0,0.015830449774472285,0.0,0.0,0.0,0.0
CSM5FZ4E_P,0.0,0.0006486486005194976,0.02639325334224316,0.07839454796827632,5.0752189745520055e-05,0.0,0.0002292752431486213,0.0005251070860073764,0.0,0.05619959144487255,0.0,0.0,0.0,0.0,0.0,0.21067834976138677,1.9365967139737916e-05,0.027550425528173363,0.43452555717779534,0.0007462575268502456,0.007502642786722603,0.0,0.0,0.0,0.0,0.0042110961649374935,0.0008911683844131121,0.0,0.0,0.0,0.00044575114019914,8.84824360694922e-05,0.0,1.3467138068438437e-05,0.0,0.0006648982051310018,1.8698175169402126e-05,8.792594276087905e-06,0.00018375409050406497,0.0,0.0,0.0,0.001293179150555258,0.0,0.00019043201020742286,0.0018493385631832486,0.0,7.902204982306851e-06,0.0,0.0,0.0,0.0077973616429641325,0.0,0.0,0.00532408278216381,0.0,0.051657604358633674,0.0,0.0,0.00020868499072993445,0.0,0.0,2.5042198887592137e-05,0.00010684671525372645,0.0001530356598686186,0.0,0.0007454784362181872,0.0,0.0031616610835547986,0.004918955653493431,0.00010606762462166801,0.00018397668782751023,0.03507076480210986,0.0,0.0,0.0,0.0,0.0,0.0,3.1497521267504774e-05,7.212153279626535e-05,0.006289042179299028,0.003392717105290982,0.0,0.0019659795606685663,0.0013538369211940921,0.0,0.0,0.02410450766257896,0.0,0.0,0.0,0.0
ESM5GEZ4_P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850055317521731,0.0,0.026216843422476224,0.0,8.891631322870597e-05,0.0,0.0,0.0331643116646207,0.07109253841658247,3.6829242165736206e-06,0.0982015965371252,0.06610070293343859,0.09876950345132085,0.0013098583042259549,0.0,0.0048157917055916665,0.0007945645931242116,0.0047606530687492495,0.0,0.0,0.0012213628966220003,0.0,0.0005720107440369772,0.0003193621427800268,0.00033198931152256494,0.00031389036965826027,0.0006097870238584037,7.786754057898512e-05,0.0,0.0005894783274641549,0.004508741052335614,0.001434551595558519,0.0004861459965877179,0.0,0.0,0.0009290439402322428,0.02065068221435923,7.544733323666531e-05,0.0014268700679068084,1.7467583427177742e-05,0.0,0.0,0.0,0.0381387847907436,0.0,0.0,0.033519450785504584,0.0,0.008963711411109253,0.22615364444291974,0.003439956444685949,0.0013944603348009603,0.0,0.0,0.0,0.0,0.0004826735251835199,0.0,2.1676639674690452e-05,0.0016269054660698497,0.0,0.0,0.024980643602581742,1.5152602491045752e-05,0.10137154202353321,0.0461873421472374,0.0007286928628506377,0.0,0.003558441378053432,0.0002732729768697627,0.019523076045650574,0.0014972665336464583,0.0,0.0,0.0,8.912676604108162e-05,0.0,1.252194233635031e-05,0.00018656641817100083,0.0,0.0,0.0024730309982260923,0.005839434184986757,0.00026496009078092505,0.0018734509357679068,0.0
ESM5GEZ6_P,0.0005655837716336841,0.0006338059386400817,0.0016510602783191945,0.17491912110147256,0.0,0.00027236468824827584,0.0002603131533700336,0.016894155980186436,0.0,0.020927857101911865,0.005608050760645723,7.733941513167665e-05,0.00023180865348410397,0.0,0.01679659094565041,0.03352118706989775,0.0010008013746714253,0.03432130418985757,0.014121359794591544,0.039110688946426525,0.0006666070726999934,0.0,0.02168280716506715,0.004527918847688825,0.029534015352397882,0.0012176242065243237,0.0,0.0012018000172494142,0.0,0.0009472506414298444,0.0012489581972077537,0.0024805202658086532,0.000730951789354261,0.007087140876050174,0.0008409875425903863,0.003845801973580311,0.0011519171424490375,0.004766329646367096,0.01356321653579573,0.005315984432770408,0.00016945505998363297,0.0,0.0019670200840400686,0.007570983802422736,0.001175391436472744,0.005225335931294933,0.0,0.0004867772131255258,0.005856626767003903,0.005257717881532993,0.018148877954944655,0.0,0.0,0.07053993915337234,0.0,0.006212409035800709,0.1765403145324848,0.007019966668598406,0.0011301195837127383,0.0,0.0,0.0014675625603035227,0.002405486361697162,0.00030244112746615013,0.0,0.00029038959258790784,0.0025297743648762523,0.0013281839395377637,0.0,0.04713271454116191,0.0,0.04225980740808897,0.026758913655782802,0.0006037294994222075,0.0,7.513870006695413e-05,0.005937319652710395,0.0618104360633064,0.00838619153996923,0.0,0.0005688324462530363,0.0013783812022045295,0.006197632806080429,0.00024668967915984666,0.00042966341739820356,0.004087566242833397,0.0004964184410281196,0.0008025274269354739,0.00936184188532954,0.00022227222153697312,0.00020854395137132322,0.003217550220579767,0.0024698310783514295
ESM5GEZA_P,0.0,0.0,0.0,0.2107964142224696,0.0,8.38081470386364e-05,0.0,0.021391515868775256,0.0,0.019489016861225925,0.0,1.8600001665348985e-05,0.0,0.0,0.005107322550306786,0.06834473286342375,2.5412792973005876e-05,0.04602700179544085,0.01601492585249917,0.06075896009120921,0.00044348027226509404,0.0,0.0082922484168641,0.001762674576425514,0.013344203520353103,0.0,0.0,0.0003661604979004166,0.0,0.0004160128279453346,3.2225584280662776e-05,0.00013895931476728748,0.0,0.009042953135241151,0.00024201630073866873,0.0,8.629535656365401e-05,0.000252830255195267,0.007246106462732787,0.0014032187302881886,0.0,0.0,0.0020881746055691213,0.0044708131909914125,0.00026299537238446937,0.00271268047543767,0.0007270221581171002,0.0,0.00048781748553714693,0.0,0.010650014907036216,0.00016448024728485933,0.0,0.03242283080995113,0.0,0.019774937817058382,0.13918208222909337,0.0022169688031472064,0.0032737084326459874,0.0,0.0,0.0,0.0,0.002904952585675987,0.0,9.67848923865543e-05,0.003961259656996503,0.0,0.0,0.018408594671467195,0.0,0.1047147651895778,0.1052885536130449,0.00014263605928253086,0.0,0.0,0.0008562489138734491,0.028601503723623002,0.005955136579704088,0.0,0.0,0.0,8.986396153433142e-05,0.0,6.812791307656895e-05,0.00018578373756435786,0.0007306989026323435,0.000635211684780581,0.009907096235867918,0.005362748154571636,0.000400765152161531,0.0015933280496351855,0.0005343174897005194
ESM5MEAB_P,2.4822491725653035e-05,0.0005576273915537189,0.0004330755967887165,0.0005036988807692248,8.567054666375826e-05,0.0,0.0,0.00016420188110553667,0.0,0.006040762046102616,0.0,0.0,0.00036289164894494526,0.0,0.002240724131394016,0.048542798918266565,0.38118890069970873,0.0,0.0645118986504253,0.042706108507678385,7.743299409993536e-05,0.0004195660105840469,0.0,0.0,0.00015266930751618458,0.0,0.0,0.0,0.005288838248076861,0.0,0.0005577372255879032,0.0,0.0,0.006827942569101534,0.0,0.001616866817227161,2.548149593075887e-05,0.0,0.0,0.005372421948091117,0.00024163487520547204,0.0,0.0,0.002924550828225502,0.0,0.0010282662280334679,0.0007423682370517207,0.0,0.007418959507047281,0.0,0.03984075822387823,0.0003898009873201001,0.0,0.0,0.0,0.0,0.14345313370777954,0.0,0.02265810224801711,0.0,0.0,0.0,0.0006461536231062692,0.0,0.0,0.0,0.000200996282557279,0.0,0.0,0.0,0.00022768595286406523,0.1416002335510903,0.0,0.0,0.001036284112528922,0.0,0.005756621399667818,0.0,0.0,0.0,0.0,0.0,0.008517739185027073,0.0,0.00010368332826998437,0.007927381251286432,0.006637160851723395,0.005813954765512026,0.029844213602593667,0.0,0.0,0.0007969557520413204,0.004491223491830435
CSM5MCUA_P,0.02399475221973937,0.013430803291871832,0.0,0.0,0.0,0.0,0.0,0.054885404101326904,0.000642274252341685,0.0032762578523074085,0.0,0.0021905918975393362,0.03110024586868108,0.0,1.4316247767077329e-05,0.055519541781196655,0.31259166518354464,0.00013028815413922894,0.11564850336503919,0.19380697660622123,8.14687193076127e-05,0.0,0.0,0.0,0.0002608852920432149,0.01144723051671973,0.0015822028647326754,0.0034358994640985587,0.0,0.0,2.2658809415518072e-05,0.0002218503430955724,0.0,0.009292583730480466,1.0402453413487843e-05,9.269512942711939e-05,9.248914025061469e-05,0.00027818838286961054,0.0,0.0005516390146796127,6.581354189325476e-05,0.0,0.0,0.0,0.00014388343978853976,0.00016798417343959082,0.0,2.090790141522804e-05,0.0,0.0,4.294874330123198e-05,6.509257977548829e-05,0.0,0.030258162115129824,0.0,0.0,0.0016810776694549364,0.0025102870994746455,0.0,0.0,6.447461224597415e-05,0.0,8.651545413197808e-06,0.0,0.0,0.0,0.0022108818314250495,0.002745835722807781,0.0,0.0365221899780498,0.01662569541945988,0.04832094102447481,0.0,2.00839447092092e-05,0.00014336846684727799,0.0,0.0,0.0,0.00031464846711094416,0.0,0.0,0.0,0.0006847080227016552,0.00044040485936706946,2.307078776852749e-05,0.0009236554674471186,0.0,0.0,0.02139341790424964,0.0,0.0,0.0,0.0
CSM5MCUS_P,0.00015405839847938105,0.0,0.006455672225578787,0.023087384879719616,0.0,1.966944866194312e-05,0.0,0.0,0.004121829608909965,0.0,0.0,0.08011116308292345,0.0,0.0016101660806383726,0.0,0.0,0.11016255605508629,0.0036630653005230254,0.05726720184242475,8.254346663913703e-05,0.0,0.0,0.0,0.0,3.001580605059528e-05,0.003341077562889367,0.000404076419332635,0.0016985080552645564,0.0030339840320459657,0.00085078892680532,1.6031169140658842e-05,0.00058712735774725,0.00010050747177547813,0.0004400044296053171,2.160228465762539e-05,2.7059703939551804e-05,7.799561723753168e-05,1.8646182546581916e-05,5.764399116534775e-05,0.00023410054794763515,0.0,0.0,0.0,0.0,0.0006784254344844774,0.001814023430065332,0.0,0.0,0.11666370677468113,0.0,0.004731127732490041,9.311721649786945e-05,0.00044546184888724356,0.09887865951229317,0.0019098693562041647,0.0,0.16636487896012514,0.0003301738665565481,5.207287564838121e-05,0.00025183716061389597,0.00031812206564229396,0.0,0.0,0.0,0.0,0.0,0.00045921909332709976,0.00562421165873029,0.0,0.005500851243711745,0.003707179439718597,0.08549706743300961,0.0,0.0002553617439001402,0.0005841712556362066,0.0,0.00028708299347633746,0.029828775743954258,0.01476186437267079,0.0,0.0009109342351415506,0.002126005899015459,0.0,0.009735694910251603,0.0007942818979903736,0.0028667368703019294,0.0,0.0,0.1468546050272382,0.0,0.0,0.0,0.0
HSM5MD47_P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02118571280509764,0.0,0.07374185482567004,0.0,0.0,0.0,0.021252612564248215,0.0,0.01652197621065149,0.015060988393509325,0.0010855257842478652,0.034164471925721925,0.0,0.0,0.0,0.0,0.0028354176382141306,0.0069406956278125565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006492878932329247,0.0,0.005819249819036152,0.0,0.0,0.059579587504318895,0.025948769811205794,0.0,0.0,0.0,0.1305080501509413,0.0,0.04816165122603072,0.4490126573315086,0.0,0.0025092555816784825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006258215161770308,0.0,0.0,0.0,0.0030351906113083855,0.0,0.0,0.007420932975807298,0.010741631174629061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172267394426262,0.0,0.0,0.0,0.0
ESM5MEA9_P,0.0,0.0002476147879674781,0.001559741748505423,0.0,0.0,0.0,0.0,0.0,0.0,0.005606150271671502,0.0,0.0,0.0,0.0,0.0,0.04946184281362769,0.37599895315957105,0.0,0.16769432764380332,0.050388347083983494,0.00017577073521395748,0.0,0.0,0.0,0.00027506910388060975,0.0,0.0,0.0,0.0,3.8814722497875714e-05,0.0005292056067393298,0.00013516780056848317,0.0,0.003735469987383638,0.0,0.0,5.0806262781772275e-05,0.0,0.002110511089965795,0.01303911703553977,0.00014968387564898953,0.0,0.0,2.3246757918781928e-05,0.0,0.0008024864984723409,0.0,1.2201918183614046e-05,0.006002291856839523,0.001049364963790808,0.04355548327905935,0.001705954388809074,0.0,0.0,0.0,0.0,0.04358356872867163,0.0,0.021888242631356282,0.0,0.0005565547337026027,0.0,0.0,0.0,7.78398228954689e-05,0.0,0.0003591150748177444,0.0,0.0,0.010773873000331767,0.0,0.10116105459075082,0.0,0.0,0.0,0.0,0.008498110070137888,0.03660280926024609,0.0,0.0,0.0,0.0,0.0005864283954624854,0.0,0.00029189933585800843,0.010424330119951168,0.0015456464292243515,0.008735837096818645,0.023124949114845507,3.765764404942955e-05,6.995065165606328e-05,0.0009929836866665223,0.006341526220133965
HSM5MD44_P,0.0,0.0,0.0,0.0,0.0,0.0005493707230467298,0.0,0.0006063762463032595,0.0,0.0026172060645011956,0.0,0.0,0.0,0.011862319964737836,0.0,0.00038167844944976743,0.0002682830133390462,0.0004051947668190918,0.0029290742943257958,0.0,0.0,0.0,0.0,0.144876520865499,0.20481850574118263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.829096702544441e-05,0.07439343907057604,0.0,0.0,0.000540752177413993,0.0,0.0008852477585625251,0.025566669375352437,0.0,0.0,0.005213850741564291,0.0,0.0,0.0,0.0,0.10766102521293965,0.0,0.0,0.12360225658149081,0.0,0.02783740990541762,0.0,0.0,0.0,0.0,0.0,0.0,0.0007940142969359839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007498134700480915,0.0,0.0,0.0,0.0,0.004189844398314706,0.006836230395886738,0.051781207138125736,0.1490971457839306,0.0015807643911243754,0.008860480520855649,0.009093427497100475,0.005406906163737592,0.026556694024392945
CSM5MCYU_P,0.28238033649247885,0.0,0.0,0.0,0.0,0.0,0.0,0.0020544827205661044,0.0,0.018196264706079067,0.0,0.0,0.0,0.0,0.0,0.00407259736611532,0.005714386040009897,0.0,0.011952764976958524,0.007947782968705061,0.00019187294750289268,0.0,0.0,0.0,0.0008134744135961419,0.0,0.0,0.0,0.0072668221158026375,0.0,0.0,0.0,0.0,0.00045345137212148766,0.0,0.0,0.0,0.005371815494304842,0.0001522651876425461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005994462020025013,0.0,0.00029533385056817796,0.0008815077953087689,0.002420880625764983,0.0,0.0,0.1536707928407563,0.0,5.716476159263742e-05,0.06289848123574537,0.0015500324386508195,0.0,0.0,0.0,0.0,0.0,0.0007053107422097073,0.0,0.0,0.0001749429815467551,0.0,0.0,0.021694288289312632,0.006541655240681411,0.0,0.00029909606522509746,0.0,0.0,0.38791568291720446,0.0011918905045046248,0.0009999130510390398,0.0028670165804980164,0.0,0.0006343511935416986,0.0,0.0,0.0,0.0,0.002060962090253021,0.0,0.0,0.005972933791710418,0.0,0.0,0.0,0.0
HSM6XRQE_P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144643501750145,0.0,0.0,0.0,0.0,0.05506284703773255,0.031075382645645997,0.08292347898271217,0.0,0.008287129234925025,0.09580384315347872,0.0,0.0,0.10270518743248523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12122603437017088,0.06703224349796459,0.0,0.0,0.0,0.14996004883370986,0.0,0.0,0.2206120978350659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015269863030366941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03557749377072763,0.0,0.0,0.0,0.0
CSM5MCYQ_P,0.0,0.00878637839937177,0.0,0.0,0.01936286853201769,0.006982262662819879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026684161445618595,0.0,0.02421558909640303,0.18991695759427765,0.02913619573382045,0.1455429392082217,0.03159849962442598,0.008227551982860168,0.0,0.04942746299742221,0.0,6.321807193949846e-05,0.0,0.0,0.0018049159653106173,0.0,0.0,0.0,0.00018511958618570433,0.0,0.0004027818085596737,0.0,9.215967871348825e-05,0.0,0.0,0.00022659811017976345,0.001646470671082507,0.0,0.0,0.0,0.001881737926148489,0.001254758693685235,0.001721692174402923,0.0,0.0,0.0039004483414992242,0.0,0.0382021207129078,0.0002221968520067604,8.469087696536185e-05,0.002584605519231098,0.0,0.0,0.11425759577137787,0.0,0.05277321943766326,0.00027047732045000603,0.0005108126909879305,0.022441748681223013,0.0,0.006481052716936683,0.00026634280519657893,0.0021396783293784255,2.4006862761834855e-05,0.0,0.0,0.005104392509005242,0.0,0.0,0.0,0.0013039727623469965,0.0,0.0,0.0013029057906686927,0.054811268714683246,0.001736096292060024,0.0,0.0,0.0,0.01274297612544173,0.038421383392799234,0.004466876931218739,0.01296117183365485,0.01256079071137136,0.0012703631544804278,0.007048815021254077,0.0037357345886610796,0.006918644476501017,0.01691576898782799,0.025379521825972657
CSM67U9P_P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15190640934386115,0.0,0.04036767349047444,8.807945707086962e-05,0.0,0.0,0.0,0.0,0.02152275689109353,0.022611897184502346,0.0,0.3136108919342719,0.039203124102728845,0.0006438383515122384,0.0,0.0,0.0,0.02793600404143699,0.0,0.0,0.0,0.0,0.0,0.0002490134998627718,0.0,0.0,0.004783470653498481,0.001345919499463451,0.0002527941726140736,0.0037072050835130176,0.002569631306749686,0.00736985953676745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020090699361107176,0.0,0.00900760610049355,0.0037077159852361664,0.0002464589912470273,0.0,0.0,0.011222875972067165,0.06599940858016529,0.0,0.015272283029745311,0.0026818253251531836,0.0,0.0,0.0,0.002992964474550861,0.0,0.0,0.001963088781027317,0.0,0.0,0.002204643115732115,0.0,0.052090211347781225,0.025306801593768143,0.0,0.01563757776179677,0.0,0.0,0.01220544216602712,0.0,0.0,0.0,0.0002023170823669627,0.002921744774343905,0.0,0.0,0.0,0.0,0.004156696419539415,0.0,0.0,0.13200270001342648,0.0,0.0,0.0,0.0
CSM67UEP_P,0.0,0.0043428946661493,0.0,0.0,0.0032138912933170156,0.017429036205712917,0.0013593665386042184,0.0,0.0,0.0,0.0,0.0,0.0,0.03499633295099371,0.0,0.007142004340762659,0.23382234426767748,0.026889916041633793,0.021965516947309617,0.026672558107802707,0.0054989745054813835,0.0,0.26006732872535926,0.0001907078683785247,0.00039697937498134485,0.0,0.0,0.0011862477134243839,0.0,0.0,0.0,0.0,0.0012114053752116012,0.002474831678186601,0.0,0.0,0.0,0.0,0.00016160599690432834,0.0049709834087352505,0.0,0.0,0.0,0.006309136495239231,0.002532182619040512,0.010523364645383566,0.0,0.0,0.005419557310432753,0.0,0.011741059436041973,0.006160962131322993,0.0033631316598513555,0.0017437670826919546,0.0,0.0,0.04307258198626135,0.0,0.011690317711420296,0.0,0.0,0.025154357179101226,0.0,0.0034455336622306737,0.0,0.0050998631252638345,0.0,0.00479104216679956,0.0,0.0010073724741067962,0.0,0.0,0.0,0.0009279552790581651,0.0,0.0,0.0006103930991254513,0.07332349768251029,0.005636169042431166,0.0,0.0,1.4817436391623774e-05,0.011576362031545146,0.0049806840325599825,0.02281277582817743,0.0036319775201367884,0.009458001628851999,0.002867760243219156,0.009144916659915315,0.006548560683265037,0.008241159640288074,0.022626758371318553,0.021551055129391393
